Action,Cap,ESP,Game,Opponent,Opponent name,Period,Player,Score,Seconds,Team,Time
Extra player shot - Blocked,5.0,5,5,4,CHN,2.0,NIU G,5 - 4,78,CHN,1:18
5m shot - Saved,6.0,5,5,4,CHN,2.0,PAREJA J,5 - 4,49,ESP,0:49
Turnover foul,9.0,5,5,4,CHN,2.0,ZHAO Z,5 - 4,32,CHN,0:32
Time-Out,,5,5,4,CHN,2.0,,5 - 4,32,ESP,0:32
Turnover foul,7.0,5,5,4,CHN,2.0,ESPAR C,5 - 4,12,ESP,0:12
Steal,3.0,5,5,4,CHN,2.0,MEI X,5 - 4,12,CHN,0:12
5m shot - Saved,3.0,5,5,4,CHN,2.0,MEI X,5 - 4,0,CHN,0:00
Starting goalkeeper,1.0,5,5,4,CHN,3.0,ESTER L,5 - 4,480,ESP,8:00
Starting goalkeeper,1.0,5,5,4,CHN,3.0,YANG J,5 - 4,480,CHN,8:00
Sprint won possession,6.0,5,5,4,CHN,3.0,PAREJA J,5 - 4,480,ESP,8:00
Turnover foul,3.0,5,5,4,CHN,3.0,ESPAR A,5 - 4,451,ESP,7:31
Action shot - Missed,9.0,5,5,4,CHN,4.0,FORCA J,5 - 4,59,ESP,0:59
Turnover foul,9.0,5,5,4,CHN,4.0,ZHAO Z,5 - 4,31,CHN,0:31
Steal,5.0,5,5,4,CHN,3.0,NIU G,5 - 4,451,CHN,7:31
Turnover foul,5.0,5,5,4,CHN,3.0,NIU G,5 - 4,441,CHN,7:21
Steal,5.0,5,5,4,CHN,3.0,ORTIZ M,5 - 4,441,ESP,7:21
Turnover foul,3.0,5,5,4,CHN,3.0,ESPAR A,5 - 4,430,ESP,7:10
5m shot - Saved,6.0,5,5,4,CHN,3.0,SUN Y,5 - 4,415,CHN,6:55
Action shot - Goal,9.0,5,5,5,CHN,3.0,ZHAO Z,5 - 5,404,CHN,6:44
Turnover foul,3.0,5,5,5,CHN,3.0,ESPAR A,5 - 5,378,ESP,6:18
Steal,7.0,5,5,5,CHN,3.0,SONG D,5 - 5,378,CHN,6:18
5m shot - Saved,9.0,5,5,5,CHN,3.0,ZHAO Z,5 - 5,349,CHN,5:49
20 sec. exclusion in centre,3.0,5,5,5,CHN,3.0,MEI X,5 - 5,326,CHN,5:26
Extra player shot - Goal,12.0,6,5,5,CHN,3.0,LOPEZ L,6 - 5,308,ESP,5:08
Action shot - Goal,4.0,6,5,6,CHN,3.0,XIONG D,6 - 6,295,CHN,4:55
20 sec. exclusion in centre,3.0,6,5,6,CHN,3.0,MEI X,6 - 6,271,CHN,4:31
Extra player shot - Saved,9.0,6,5,6,CHN,3.0,FORCA J,6 - 6,256,ESP,4:16
20 sec. exclusion in centre,2.0,6,5,6,CHN,3.0,BACH M,6 - 6,235,ESP,3:55
Extra player shot - Goal,9.0,6,5,7,CHN,3.0,ZHAO Z,6 - 7,228,CHN,3:48
Yellow card,,6,5,7,CHN,3.0,Team Official,6 - 7,228,CHN,3:48
Action shot - Post,3.0,6,5,7,CHN,3.0,ESPAR A,6 - 7,208,ESP,3:28
5m shot - Goal,3.0,6,5,8,CHN,3.0,MEI X,6 - 8,181,CHN,3:01
20 sec. exclusion in centre,10.0,6,5,8,CHN,3.0,ZHANG W,6 - 8,162,CHN,2:42
Extra player shot - Saved,10.0,6,5,8,CHN,3.0,TARRAGO R,6 - 8,147,ESP,2:27
Turnover foul,5.0,6,5,8,CHN,3.0,NIU G,6 - 8,131,CHN,2:11
20 sec. exclusion in centre,10.0,6,5,8,CHN,3.0,ZHANG W,6 - 8,120,CHN,2:00
Time-Out,,6,5,8,CHN,3.0,,6 - 8,120,ESP,2:00
Action shot - Goal,9.0,7,5,8,CHN,3.0,FORCA J,7 - 8,98,ESP,1:38
Turnover foul,3.0,7,5,8,CHN,3.0,MEI X,7 - 8,86,CHN,1:26
Steal,8.0,7,5,8,CHN,3.0,PENA P,7 - 8,86,ESP,1:26
Action shot - Saved,8.0,7,5,8,CHN,3.0,PENA P,7 - 8,60,ESP,1:00
20 sec. exclusion in centre,5.0,7,5,8,CHN,3.0,ORTIZ M,7 - 8,47,ESP,0:47
Time-Out,,7,5,8,CHN,3.0,,7 - 8,47,CHN,0:47
Extra player shot - Blocked,11.0,7,5,8,CHN,3.0,WANG X,7 - 8,28,CHN,0:28
Turnover foul,3.0,7,5,8,CHN,3.0,ESPAR A,7 - 8,10,ESP,0:10
5m shot - Saved,5.0,7,5,8,CHN,3.0,NIU G,7 - 8,0,CHN,0:00
Starting goalkeeper,1.0,7,5,8,CHN,4.0,ESTER L,7 - 8,480,ESP,8:00
Starting goalkeeper,1.0,7,5,8,CHN,4.0,YANG J,7 - 8,480,CHN,8:00
Sprint won possession,6.0,7,5,8,CHN,4.0,PAREJA J,7 - 8,480,ESP,8:00
5m shot - Saved,12.0,7,5,8,CHN,4.0,LOPEZ L,7 - 8,451,ESP,7:31
Action shot - Goal,7.0,7,5,9,CHN,4.0,SONG D,7 - 9,431,CHN,7:11
20 sec. exclusion in centre,11.0,7,5,9,CHN,4.0,WANG X,7 - 9,420,CHN,7:00
Exclusion with substitution,11.0,7,5,9,CHN,4.0,WANG X,7 - 9,420,CHN,7:00
Turnover foul,10.0,7,5,9,CHN,4.0,TARRAGO R,7 - 9,405,ESP,6:45
Turnover foul,8.0,7,5,9,CHN,4.0,ZHANG C,7 - 9,385,CHN,6:25
Steal,10.0,7,5,9,CHN,4.0,TARRAGO R,7 - 9,385,ESP,6:25
Turnover foul,8.0,7,5,9,CHN,4.0,PENA P,7 - 9,354,ESP,5:54
20 sec. exclusion in centre,10.0,7,5,9,CHN,4.0,TARRAGO R,7 - 9,331,ESP,5:31
Extra player shot - Goal,7.0,7,5,10,CHN,4.0,SONG D,7 - 10,313,CHN,5:13
Centre shot - Saved,11.0,7,5,10,CHN,4.0,GARCIA M,7 - 10,285,ESP,4:45
Turnover foul,9.0,7,5,10,CHN,4.0,ZHAO Z,7 - 10,262,CHN,4:22
Steal,4.0,7,5,10,CHN,4.0,LEITON P,7 - 10,262,ESP,4:22
20 sec. exclusion in centre,5.0,7,5,10,CHN,4.0,NIU G,7 - 10,247,CHN,4:07
20 sec. exclusion in centre,9.0,7,5,10,CHN,4.0,ZHAO Z,7 - 10,223,CHN,3:43
20 sec. exclusion in centre,8.0,7,5,10,CHN,4.0,ZHANG C,7 - 10,216,CHN,3:36
Extra player shot - Goal,9.0,8,5,10,CHN,4.0,FORCA J,8 - 10,208,ESP,3:28
Turnover foul,9.0,8,5,10,CHN,4.0,ZHAO Z,8 - 10,183,CHN,3:03
Action shot - Saved,9.0,8,5,10,CHN,4.0,FORCA J,8 - 10,170,ESP,2:50
Turnover foul,3.0,8,5,10,CHN,4.0,MEI X,8 - 10,136,CHN,2:16
Time-Out,,8,5,10,CHN,4.0,,8 - 10,136,ESP,2:16
Double exclusion,7.0,8,5,10,CHN,4.0,SONG D,8 - 10,125,CHN,2:05
Double exclusion,4.0,8,5,10,CHN,4.0,LEITON P,8 - 10,125,ESP,2:05
20 sec. exclusion in centre,3.0,8,5,10,CHN,4.0,MEI X,8 - 10,109,CHN,1:49
Exclusion with substitution,3.0,8,5,10,CHN,4.0,MEI X,8 - 10,109,CHN,1:49
Extra player shot - Goal,9.0,9,5,10,CHN,4.0,FORCA J,9 - 10,106,ESP,1:46
20 sec. exclusion in centre,4.0,9,5,10,CHN,4.0,LEITON P,9 - 10,97,ESP,1:37
Extra player shot - Saved,10.0,9,5,10,CHN,4.0,ZHANG W,9 - 10,81,CHN,1:21
Steal,10.0,9,5,10,CHN,4.0,TARRAGO R,9 - 10,31,ESP,0:31
5m shot - Saved,10.0,9,5,10,CHN,4.0,TARRAGO R,9 - 10,9,ESP,0:09
Starting goalkeeper,1.0,0,6,0,RUS,1.0,ESTER L,0 - 0,480,ESP,8:00
Starting goalkeeper,13.0,0,6,0,RUS,1.0,KARNAUKH A,0 - 0,480,RUS,8:00
Sprint won possession,7.0,0,6,0,RUS,1.0,LISUNOVA E,0 - 0,480,RUS,8:00
Action shot - Post,7.0,0,6,0,RUS,1.0,LISUNOVA E,0 - 0,452,RUS,7:32
Action shot - Post,11.0,0,6,0,RUS,1.0,GARCIA M,0 - 0,437,ESP,7:17
Turnover foul,3.0,0,6,0,RUS,1.0,PROKOFYEVA E,0 - 0,412,RUS,6:52
Counter attack - Goal,5.0,1,6,0,RUS,1.0,ORTIZ M,1 - 0,399,ESP,6:39
5m shot - Saved,11.0,1,6,0,RUS,1.0,IVANOVA E,1 - 0,374,RUS,6:14
20 sec. exclusion in centre,9.0,1,6,0,RUS,1.0,TIMOFEEVA A,1 - 0,351,RUS,5:51
Extra player shot - Goal,6.0,2,6,0,RUS,1.0,PAREJA J,2 - 0,333,ESP,5:33
20 sec. exclusion in centre,7.0,2,6,0,RUS,1.0,ESPAR C,2 - 0,322,ESP,5:22
Extra player shot - Goal,7.0,2,6,1,RUS,1.0,LISUNOVA E,2 - 1,303,RUS,5:03
Action shot - Post,12.0,2,6,1,RUS,1.0,LOPEZ L,2 - 1,277,ESP,4:37
20 sec. exclusion in centre,12.0,2,6,1,RUS,1.0,LOPEZ L,2 - 1,261,ESP,4:21
Centre shot - Goal,8.0,2,6,2,RUS,1.0,ABDRIZIAKOVA E,2 - 2,240,RUS,4:00
5m shot - Goal,9.0,3,6,2,RUS,1.0,FORCA J,3 - 2,214,ESP,3:34
20 sec. exclusion in centre,7.0,3,6,2,RUS,1.0,ESPAR C,3 - 2,197,ESP,3:17
Extra player shot - Goal,6.0,3,6,3,RUS,1.0,SIMANOVICH A,3 - 3,180,RUS,3:00
Action shot - Goal,10.0,4,6,3,RUS,1.0,TARRAGO R,4 - 3,160,ESP,2:40
5m shot - Blocked,11.0,4,6,3,RUS,1.0,IVANOVA E,4 - 3,135,RUS,2:15
Action shot - Goal,3.0,5,6,3,RUS,1.0,ESPAR A,5 - 3,119,ESP,1:59
Turnover foul,12.0,5,6,3,RUS,1.0,IARONDAIKINA N,5 - 3,100,RUS,1:40
Steal,6.0,5,6,3,RUS,1.0,PAREJA J,5 - 3,100,ESP,1:40
Turnover foul,11.0,5,6,3,RUS,1.0,GARCIA M,5 - 3,75,ESP,1:15
5m shot - Post,7.0,5,6,3,RUS,1.0,LISUNOVA E,5 - 3,56,RUS,0:56
5m shot - Missed,6.0,5,6,3,RUS,1.0,PAREJA J,5 - 3,34,ESP,0:34
Action shot - Post,7.0,5,6,3,RUS,1.0,LISUNOVA E,5 - 3,12,RUS,0:12
Time-Out,,5,6,3,RUS,1.0,,5 - 3,12,ESP,0:12
20 sec. exclusion in centre,9.0,5,6,3,RUS,1.0,TIMOFEEVA A,5 - 3,3,RUS,0:03
Extra player shot - Post,12.0,5,6,3,RUS,1.0,LOPEZ L,5 - 3,1,ESP,0:01
Starting goalkeeper,1.0,5,6,3,RUS,2.0,ESTER L,5 - 3,480,ESP,8:00
Starting goalkeeper,13.0,5,6,3,RUS,2.0,KARNAUKH A,5 - 3,480,RUS,8:00
Sprint won possession,6.0,5,6,3,RUS,2.0,PAREJA J,5 - 3,480,ESP,8:00
Turnover foul,10.0,5,6,3,RUS,2.0,TARRAGO R,5 - 3,477,ESP,7:57
20 sec. exclusion in field,10.0,5,6,3,RUS,2.0,TARRAGO R,5 - 3,477,ESP,7:57
Action shot - Saved,4.0,5,6,3,RUS,2.0,KARIMOVA E,5 - 3,456,RUS,7:36
Turnover foul,11.0,5,6,3,RUS,2.0,IVANOVA E,5 - 3,436,RUS,7:16
Steal,6.0,5,6,3,RUS,2.0,PAREJA J,5 - 3,436,ESP,7:16
Turnover foul,11.0,5,6,3,RUS,2.0,GARCIA M,5 - 3,412,ESP,6:52
Turnover foul,6.0,5,6,3,RUS,2.0,SIMANOVICH A,5 - 3,397,RUS,6:37
20 sec. exclusion in field,5.0,5,6,3,RUS,2.0,ZUBACHEVA E,5 - 3,392,RUS,6:32
Action shot - Saved,6.0,5,6,3,RUS,2.0,PAREJA J,5 - 3,366,ESP,6:06
5m shot - Saved,3.0,5,6,3,RUS,2.0,PROKOFYEVA E,5 - 3,337,RUS,5:37
Counter attack - Goal,9.0,6,6,3,RUS,2.0,FORCA J,6 - 3,324,ESP,5:24
Penalty foul,5.0,6,6,3,RUS,2.0,ORTIZ M,6 - 3,311,ESP,5:11
Penalty shot - Goal,11.0,6,6,4,RUS,2.0,IVANOVA E,6 - 4,311,RUS,5:11
Action shot - Saved,6.0,6,6,4,RUS,2.0,PAREJA J,6 - 4,294,ESP,4:54
Action shot - Saved,9.0,6,6,4,RUS,2.0,TIMOFEEVA A,6 - 4,269,RUS,4:29
Action shot - Goal,12.0,7,6,4,RUS,2.0,LOPEZ L,7 - 4,253,ESP,4:13
Goalkeeper substitution,1.0,7,6,4,RUS,2.0,VERKHOGLYADOVA A,7 - 4,253,RUS,4:13
20 sec. exclusion in centre,2.0,7,6,4,RUS,2.0,BACH M,7 - 4,237,ESP,3:57
Extra player shot - Goal,11.0,7,6,5,RUS,2.0,IVANOVA E,7 - 5,234,RUS,3:54
Action shot - Saved,11.0,7,6,5,RUS,2.0,GARCIA M,7 - 5,215,ESP,3:35
Action shot - Goal,4.0,7,6,6,RUS,2.0,KARIMOVA E,7 - 6,197,RUS,3:17
5m shot - Saved,2.0,7,6,6,RUS,2.0,BACH M,7 - 6,174,ESP,2:54
20 sec. exclusion in centre,2.0,7,6,6,RUS,2.0,BACH M,7 - 6,149,ESP,2:29
Action shot - Goal,11.0,7,6,7,RUS,2.0,IVANOVA E,7 - 7,129,RUS,2:09
Penalty foul,11.0,7,6,7,RUS,2.0,IVANOVA E,7 - 7,116,RUS,1:56
Penalty shot - Goal,10.0,8,6,7,RUS,2.0,TARRAGO R,8 - 7,116,ESP,1:56
Action shot - Saved,5.0,8,6,7,RUS,2.0,ZUBACHEVA E,8 - 7,93,RUS,1:33
5m shot - Saved,10.0,8,6,7,RUS,2.0,TARRAGO R,8 - 7,70,ESP,1:10
Turnover foul,5.0,8,6,7,RUS,2.0,ZUBACHEVA E,8 - 7,51,RUS,0:51
Turnover foul,9.0,8,6,7,RUS,2.0,FORCA J,8 - 7,27,ESP,0:27
Steal,3.0,8,6,7,RUS,2.0,PROKOFYEVA E,8 - 7,27,RUS,0:27
Turnover foul,3.0,8,6,7,RUS,4.0,ESPAR A,8 - 7,160,ESP,2:40
Steal,7.0,8,6,7,RUS,4.0,LISUNOVA E,8 - 7,160,RUS,2:40
Turnover foul,7.0,8,6,7,RUS,4.0,LISUNOVA E,8 - 7,155,RUS,2:35
Turnover foul,12.0,8,6,7,RUS,4.0,LOPEZ L,8 - 7,144,ESP,2:24
5m shot - Blocked,3.0,8,6,7,RUS,4.0,PROKOFYEVA E,8 - 7,134,RUS,2:14
20 sec. exclusion in centre,6.0,8,6,7,RUS,4.0,PAREJA J,8 - 7,129,ESP,2:09
Extra player shot - Goal,7.0,14,6,10,RUS,4.0,LISUNOVA E,14 - 10,111,RUS,1:51
Time-Out,,14,6,10,RUS,2.0,,14 - 10,8,RUS,0:08
5m shot - Missed,3.0,14,6,10,RUS,2.0,PROKOFYEVA E,14 - 10,0,RUS,0:00
Starting goalkeeper,1.0,14,6,10,RUS,3.0,ESTER L,14 - 10,480,ESP,8:00
Starting goalkeeper,1.0,14,6,10,RUS,3.0,VERKHOGLYADOVA A,14 - 10,480,RUS,8:00
Sprint won possession,6.0,14,6,10,RUS,3.0,PAREJA J,14 - 10,480,ESP,8:00
Centre shot - Saved,11.0,14,6,10,RUS,3.0,GARCIA M,14 - 10,451,ESP,7:31
20 sec. exclusion in centre,10.0,14,6,10,RUS,3.0,TARRAGO R,14 - 10,431,ESP,7:11
Turnover foul,3.0,14,6,10,RUS,3.0,PROKOFYEVA E,14 - 10,408,RUS,6:48
Steal,5.0,14,6,10,RUS,3.0,ORTIZ M,14 - 10,408,ESP,6:48
20 sec. exclusion in centre,8.0,14,6,10,RUS,3.0,ABDRIZIAKOVA E,14 - 10,393,RUS,6:33
Action shot - Goal,12.0,9,6,7,RUS,3.0,LOPEZ L,9 - 7,368,ESP,6:08
Turnover foul,11.0,9,6,7,RUS,3.0,IVANOVA E,9 - 7,345,RUS,5:45
Steal,3.0,9,6,7,RUS,3.0,ESPAR A,9 - 7,343,ESP,5:43
20 sec. exclusion in centre,8.0,9,6,7,RUS,3.0,ABDRIZIAKOVA E,9 - 7,325,RUS,5:25
Turnover foul,8.0,9,6,7,RUS,3.0,PENA P,9 - 7,311,ESP,5:11
20 sec. exclusion in centre,7.0,9,6,7,RUS,3.0,ESPAR C,9 - 7,295,ESP,4:55
Exclusion with substitution,7.0,9,6,7,RUS,3.0,ESPAR C,9 - 7,295,ESP,4:55
Extra player shot - Post,4.0,9,6,7,RUS,3.0,KARIMOVA E,9 - 7,275,RUS,4:35
Counter attack - Goal,8.0,10,6,7,RUS,3.0,PENA P,10 - 7,258,ESP,4:18
20 sec. exclusion in centre,12.0,10,6,7,RUS,3.0,LOPEZ L,10 - 7,243,ESP,4:03
Time-Out,,10,6,7,RUS,3.0,,10 - 7,243,RUS,4:03
Extra player shot - Goal,6.0,10,6,8,RUS,3.0,SIMANOVICH A,10 - 8,227,RUS,3:47
Turnover foul,6.0,10,6,8,RUS,3.0,PAREJA J,10 - 8,211,ESP,3:31
Steal,4.0,10,6,8,RUS,3.0,KARIMOVA E,10 - 8,211,RUS,3:31
Turnover foul,4.0,10,6,8,RUS,3.0,KARIMOVA E,10 - 8,187,RUS,3:07
20 sec. exclusion in centre,11.0,10,6,8,RUS,3.0,IVANOVA E,10 - 8,175,RUS,2:55
Extra player shot - Goal,10.0,11,6,8,RUS,3.0,TARRAGO R,11 - 8,161,ESP,2:41
Turnover foul,3.0,11,6,8,RUS,3.0,PROKOFYEVA E,11 - 8,134,RUS,2:14
Steal,4.0,11,6,8,RUS,3.0,LEITON P,11 - 8,134,ESP,2:14
Turnover foul,10.0,11,6,8,RUS,3.0,TARRAGO R,11 - 8,114,ESP,1:54
Turnover foul,6.0,11,6,8,RUS,3.0,SIMANOVICH A,11 - 8,87,RUS,1:27
Turnover foul,10.0,11,6,8,RUS,3.0,TARRAGO R,11 - 8,62,ESP,1:02
Steal,7.0,11,6,8,RUS,3.0,LISUNOVA E,11 - 8,62,RUS,1:02
5m shot - Missed,11.0,11,6,8,RUS,3.0,IVANOVA E,11 - 8,40,RUS,0:40
Time-Out,,11,6,8,RUS,3.0,,11 - 8,40,ESP,0:40
Action shot - Goal,12.0,12,6,8,RUS,3.0,LOPEZ L,12 - 8,14,ESP,0:14
Starting goalkeeper,1.0,12,6,8,RUS,4.0,ESTER L,12 - 8,480,ESP,8:00
Starting goalkeeper,1.0,12,6,8,RUS,4.0,VERKHOGLYADOVA A,12 - 8,480,RUS,8:00
Sprint won possession,7.0,12,6,8,RUS,4.0,LISUNOVA E,12 - 8,480,RUS,8:00
Penalty foul,5.0,12,6,8,RUS,4.0,ORTIZ M,12 - 8,458,ESP,7:38
Penalty shot - Goal,3.0,12,6,9,RUS,4.0,PROKOFYEVA E,12 - 9,458,RUS,7:38
Centre shot - Goal,11.0,13,6,9,RUS,4.0,GARCIA M,13 - 9,439,ESP,7:19
Action shot - Blocked,8.0,13,6,9,RUS,4.0,ABDRIZIAKOVA E,13 - 9,414,RUS,6:54
20 sec. exclusion in centre,12.0,13,6,9,RUS,4.0,IARONDAIKINA N,13 - 9,391,RUS,6:31
Extra player shot - Saved,3.0,13,6,9,RUS,4.0,ESPAR A,13 - 9,375,ESP,6:15
Turnover foul,3.0,13,6,9,RUS,4.0,ESPAR A,13 - 9,370,ESP,6:10
Turnover foul,11.0,13,6,9,RUS,4.0,IVANOVA E,13 - 9,351,RUS,5:51
Steal,10.0,13,6,9,RUS,4.0,TARRAGO R,13 - 9,351,ESP,5:51
20 sec. exclusion in centre,9.0,13,6,9,RUS,4.0,TIMOFEEVA A,13 - 9,335,RUS,5:35
Exclusion with substitution,9.0,13,6,9,RUS,4.0,TIMOFEEVA A,13 - 9,335,RUS,5:35
Turnover foul,10.0,13,6,9,RUS,4.0,TARRAGO R,13 - 9,312,ESP,5:12
Steal,11.0,13,6,9,RUS,4.0,IVANOVA E,13 - 9,312,RUS,5:12
20 sec. exclusion in centre,2.0,13,6,9,RUS,4.0,BACH M,13 - 9,295,ESP,4:55
Exclusion with substitution,2.0,13,6,9,RUS,4.0,BACH M,13 - 9,295,ESP,4:55
Extra player shot - Saved,7.0,13,6,9,RUS,4.0,LISUNOVA E,13 - 9,285,RUS,4:45
Counter attack - Goal,6.0,14,6,9,RUS,4.0,PAREJA J,14 - 9,270,ESP,4:30
20 sec. exclusion in field,9.0,14,6,9,RUS,4.0,FORCA J,14 - 9,257,ESP,4:17
Extra player shot - Saved,7.0,14,6,9,RUS,4.0,LISUNOVA E,14 - 9,239,RUS,3:59
Goalkeeper substitution,13.0,14,6,9,RUS,4.0,KARNAUKH A,14 - 9,226,RUS,3:46
Turnover foul,4.0,14,6,9,RUS,4.0,LEITON P,14 - 9,213,ESP,3:33
Steal,3.0,14,6,9,RUS,4.0,PROKOFYEVA E,14 - 9,213,RUS,3:33
20 sec. exclusion in centre,5.0,14,6,9,RUS,4.0,ORTIZ M,14 - 9,192,ESP,3:12
Exclusion with substitution,5.0,14,6,9,RUS,4.0,ORTIZ M,14 - 9,192,ESP,3:12
Extra player shot - Blocked,11.0,14,6,9,RUS,4.0,IVANOVA E,14 - 9,171,RUS,2:51
20 sec. exclusion in field,7.0,14,6,9,RUS,4.0,LISUNOVA E,14 - 9,94,RUS,1:34
Action shot - Saved,9.0,14,6,9,RUS,4.0,FORCA J,14 - 9,67,ESP,1:07
Turnover foul,3.0,14,6,9,RUS,4.0,PROKOFYEVA E,14 - 9,44,RUS,0:44
Steal,10.0,14,6,9,RUS,4.0,TARRAGO R,14 - 9,44,ESP,0:44
Counter attack - Goal,10.0,15,6,10,RUS,4.0,TARRAGO R,15 - 10,34,ESP,0:34
20 sec. exclusion in centre,3.0,15,6,10,RUS,4.0,ESPAR A,15 - 10,14,ESP,0:14
Extra player shot - Missed,8.0,15,6,10,RUS,4.0,ABDRIZIAKOVA E,15 - 10,11,RUS,0:11
