AUS,Action,Cap,Game,Opponent,Opponent name,Period,Player,Score,Seconds,Team,Time
5,Action shot - Missed,8.0,5,6,USA,3.0,NEUSHUL K,6 - 5,247,USA,4:07
5,20 sec. exclusion in field,8.0,5,6,USA,3.0,NEUSHUL K,6 - 5,246,USA,4:06
5,Time-Out,,5,6,USA,3.0,,6 - 5,246,AUS,4:06
5,Turnover foul,9.0,5,6,USA,3.0,ARANCINI Z,6 - 5,216,AUS,3:36
5,20 sec. exclusion in field,3.0,5,6,USA,3.0,BUCKLING H,6 - 5,206,AUS,3:26
5,Action shot - Post,7.0,5,6,USA,3.0,MATHEWSON C,6 - 5,178,USA,2:58
5,Action shot - Post,2.0,5,6,USA,3.0,BEADSWORTH G,6 - 5,147,AUS,2:27
5,Time-Out,,5,6,USA,3.0,,6 - 5,143,USA,2:23
5,Turnover foul,9.0,5,6,USA,3.0,GROSSMAN A,6 - 5,131,USA,2:11
5,20 sec. exclusion in field,8.0,5,6,USA,3.0,NEUSHUL K,6 - 5,129,USA,2:09
5,Action shot - Blocked,10.0,5,6,USA,3.0,SOUTHERN A,6 - 5,102,AUS,1:42
5,20 sec. exclusion in centre,10.0,5,6,USA,3.0,SOUTHERN A,6 - 5,85,AUS,1:25
5,Turnover foul,2.0,5,6,USA,3.0,MUSSELMAN M,6 - 5,62,USA,1:02
5,5m shot - Saved,8.0,5,6,USA,3.0,MCGHIE G,6 - 5,36,AUS,0:36
5,Turnover foul,4.0,5,6,USA,3.0,FATTAL R,6 - 5,6,USA,0:06
5,Steal,5.0,5,6,USA,3.0,GOFERS K,6 - 5,6,AUS,0:06
5,Starting goalkeeper,13.0,5,6,USA,4.0,JOHNSON A,6 - 5,480,USA,8:00
5,Starting goalkeeper,1.0,5,6,USA,4.0,YANITSAS L,6 - 5,480,AUS,8:00
5,Sprint won possession,4.0,5,6,USA,4.0,FATTAL R,6 - 5,480,USA,8:00
5,5m shot - Goal,4.0,5,7,USA,4.0,FATTAL R,7 - 5,451,USA,7:31
5,Turnover foul,10.0,5,7,USA,4.0,SOUTHERN A,7 - 5,426,AUS,7:06
5,Steal,13.0,5,7,USA,4.0,JOHNSON A,7 - 5,426,USA,7:06
5,5m shot - Blocked,6.0,5,7,USA,4.0,STEFFENS M,7 - 5,398,USA,6:38
5,Turnover foul,4.0,5,7,USA,4.0,FATTAL R,7 - 5,367,USA,6:07
5,Steal,2.0,5,7,USA,4.0,BEADSWORTH G,7 - 5,367,AUS,6:07
5,Turnover foul,6.0,5,7,USA,4.0,KNOX B,7 - 5,337,AUS,5:37
5,Steal,4.0,5,7,USA,4.0,FATTAL R,7 - 5,337,USA,5:37
5,Turnover foul,10.0,5,7,USA,4.0,GILCHRIST K,7 - 5,322,USA,5:22
5,5m shot - Saved,10.0,5,7,USA,4.0,SOUTHERN A,7 - 5,291,AUS,4:51
5,20 sec. exclusion in field,2.0,5,7,USA,4.0,BEADSWORTH G,7 - 5,287,AUS,4:47
5,Time-Out,,5,7,USA,4.0,,7 - 5,283,USA,4:43
5,5m shot - Blocked,6.0,5,7,USA,4.0,STEFFENS M,7 - 5,262,USA,4:22
5,5m shot - Saved,6.0,5,7,USA,4.0,KNOX B,7 - 5,231,AUS,3:51
5,Turnover foul,3.0,5,7,USA,4.0,SEIDEMANN M,7 - 5,199,USA,3:19
5,Steal,10.0,5,7,USA,4.0,SOUTHERN A,7 - 5,199,AUS,3:19
5,Turnover foul,4.0,5,7,USA,4.0,LINCOLN-SMITH H,7 - 5,194,AUS,3:14
5,5m shot - Goal,3.0,5,8,USA,4.0,SEIDEMANN M,8 - 5,168,USA,2:48
5,Time-Out,,5,8,USA,4.0,,8 - 5,168,AUS,2:48
5,Penalty foul,4.0,5,8,USA,4.0,FATTAL R,8 - 5,143,USA,2:23
5,Penalty shot - Saved,9.0,5,8,USA,4.0,ARANCINI Z,8 - 5,143,AUS,2:23
5,Turnover foul,6.0,5,8,USA,4.0,STEFFENS M,8 - 5,122,USA,2:02
5,Counter attack - Saved,3.0,5,8,USA,4.0,BUCKLING H,8 - 5,116,AUS,1:56
5,Turnover foul,8.0,5,8,USA,4.0,NEUSHUL K,8 - 5,89,USA,1:29
5,20 sec. exclusion in centre,11.0,5,8,USA,4.0,FISCHER M,8 - 5,82,USA,1:22
6,Extra player shot - Goal,9.0,5,8,USA,4.0,ARANCINI Z,8 - 6,70,AUS,1:10
6,5m shot - Saved,10.0,5,8,USA,4.0,SOUTHERN A,8 - 6,25,AUS,0:25
0,Starting goalkeeper,1.0,6,0,ITA,1.0,YANITSAS L,0 - 0,480,AUS,8:00
0,Starting goalkeeper,1.0,6,0,ITA,1.0,GORLERO G,0 - 0,480,ITA,8:00
0,Sprint won possession,12.0,6,0,ITA,1.0,ZAGAME N,0 - 0,480,AUS,8:00
0,Turnover foul,4.0,6,0,ITA,1.0,LINCOLN-SMITH H,0 - 0,457,AUS,7:37
0,Turnover foul,9.0,6,0,ITA,1.0,EMMOLO G,0 - 0,441,ITA,7:21
0,Steal,12.0,6,0,ITA,1.0,ZAGAME N,0 - 0,441,AUS,7:21
0,Counter attack - Saved,12.0,6,0,ITA,1.0,ZAGAME N,0 - 0,431,AUS,7:11
0,Turnover foul,12.0,6,0,ITA,1.0,FRASSINETTI T,0 - 0,414,ITA,6:54
0,Turnover foul,12.0,6,0,ITA,1.0,ZAGAME N,0 - 0,405,AUS,6:45
0,Steal,8.0,6,0,ITA,1.0,BIANCONI R,0 - 0,405,ITA,6:45
0,20 sec. exclusion in centre,6.0,6,0,ITA,1.0,KNOX B,0 - 0,388,AUS,6:28
0,Turnover foul,3.0,6,0,ITA,1.0,GARIBOTTI A,0 - 0,378,ITA,6:18
1,Counter attack - Goal,7.0,6,0,ITA,1.0,WEBSTER R,1 - 0,363,AUS,6:03
1,5m shot - Saved,7.0,6,0,ITA,1.0,DI MARIO T,1 - 0,337,ITA,5:37
1,20 sec. exclusion in centre,5.0,6,0,ITA,1.0,RADICCHI F,1 - 0,328,ITA,5:28
2,Action shot - Goal,10.0,6,0,ITA,1.0,SOUTHERN A,2 - 0,304,AUS,5:04
2,Turnover foul,3.0,6,0,ITA,1.0,GARIBOTTI A,2 - 0,289,ITA,4:49
2,Action shot - Missed,5.0,6,0,ITA,1.0,GOFERS K,2 - 0,267,AUS,4:27
2,Turnover foul,7.0,6,0,ITA,1.0,DI MARIO T,2 - 0,245,ITA,4:05
2,Steal,10.0,6,0,ITA,1.0,SOUTHERN A,2 - 0,245,AUS,4:05
2,Turnover foul,5.0,6,0,ITA,1.0,GOFERS K,2 - 0,212,AUS,3:32
2,Time-Out,,6,0,ITA,1.0,,2 - 0,211,ITA,3:31
2,Action shot - Missed,8.0,6,0,ITA,1.0,BIANCONI R,2 - 0,194,ITA,3:14
2,Turnover foul,2.0,6,0,ITA,1.0,BEADSWORTH G,2 - 0,182,AUS,3:02
2,20 sec. exclusion in centre,6.0,6,0,ITA,1.0,KNOX B,2 - 0,160,AUS,2:40
2,Extra player shot - Goal,8.0,6,1,ITA,1.0,BIANCONI R,2 - 1,154,ITA,2:34
2,Turnover foul,9.0,6,1,ITA,1.0,ARANCINI Z,2 - 1,127,AUS,2:07
2,Steal,6.0,6,1,ITA,1.0,AIELLO R,2 - 1,127,ITA,2:07
2,20 sec. exclusion in field,10.0,6,1,ITA,1.0,SOUTHERN A,2 - 1,113,AUS,1:53
2,Extra player shot - Goal,3.0,6,2,ITA,1.0,GARIBOTTI A,2 - 2,97,ITA,1:37
2,Action shot - Saved,9.0,6,2,ITA,1.0,ARANCINI Z,2 - 2,69,AUS,1:09
2,Turnover foul,4.0,6,2,ITA,1.0,QUEIROLO E,2 - 2,59,ITA,0:59
2,5m shot - Missed,8.0,6,2,ITA,1.0,MCGHIE G,2 - 2,46,AUS,0:46
2,Counter attack - Goal,6.0,6,3,ITA,1.0,AIELLO R,2 - 3,34,ITA,0:34
2,Time-Out,,6,3,ITA,1.0,,2 - 3,34,AUS,0:34
2,Turnover foul,4.0,6,3,ITA,1.0,LINCOLN-SMITH H,2 - 3,11,AUS,0:11
2,Turnover foul,6.0,6,3,ITA,1.0,AIELLO R,2 - 3,3,ITA,0:03
2,5m shot - Missed,7.0,6,3,ITA,1.0,WEBSTER R,2 - 3,0,AUS,0:00
2,Starting goalkeeper,1.0,6,3,ITA,2.0,YANITSAS L,2 - 3,480,AUS,8:00
2,Starting goalkeeper,1.0,6,3,ITA,2.0,GORLERO G,2 - 3,480,ITA,8:00
2,Sprint won possession,7.0,6,3,ITA,2.0,DI MARIO T,2 - 3,480,ITA,8:00
2,Turnover foul,8.0,6,3,ITA,2.0,BIANCONI R,2 - 3,467,ITA,7:47
2,Steal,8.0,6,3,ITA,2.0,MCGHIE G,2 - 3,467,AUS,7:47
2,20 sec. exclusion in field,8.0,6,3,ITA,2.0,BIANCONI R,2 - 3,462,ITA,7:42
3,Action shot - Goal,7.0,6,3,ITA,2.0,WEBSTER R,3 - 3,435,AUS,7:15
3,20 sec. exclusion in centre,3.0,6,3,ITA,2.0,BUCKLING H,3 - 3,418,AUS,6:58
3,Action shot - Goal,7.0,6,4,ITA,2.0,DI MARIO T,3 - 4,396,ITA,6:36
3,Yellow card,,6,4,ITA,2.0,Team Official,3 - 4,395,AUS,6:35
3,Action shot - Saved,8.0,6,4,ITA,2.0,MCGHIE G,3 - 4,366,AUS,6:06
3,Turnover foul,12.0,6,4,ITA,2.0,FRASSINETTI T,3 - 4,346,ITA,5:46
3,5m shot - Saved,7.0,6,4,ITA,2.0,WEBSTER R,3 - 4,333,AUS,5:33
3,Turnover foul,3.0,6,4,ITA,2.0,BUCKLING H,3 - 4,318,AUS,5:18
3,Steal,3.0,6,4,ITA,2.0,GARIBOTTI A,3 - 4,318,ITA,5:18
3,Turnover foul,3.0,6,4,ITA,2.0,GARIBOTTI A,3 - 4,288,ITA,4:48
3,5m shot - Blocked,8.0,6,4,ITA,2.0,MCGHIE G,3 - 4,269,AUS,4:29
3,Turnover foul,6.0,6,4,ITA,2.0,AIELLO R,3 - 4,249,ITA,4:09
3,20 sec. exclusion in centre,9.0,6,4,ITA,2.0,EMMOLO G,3 - 4,243,ITA,4:03
3,Time-Out,,6,4,ITA,2.0,,3 - 4,243,AUS,4:03
3,5m shot - Saved,10.0,6,4,ITA,2.0,SOUTHERN A,3 - 4,217,AUS,3:37
3,Turnover foul,7.0,6,4,ITA,2.0,DI MARIO T,3 - 4,186,ITA,3:06
3,Counter attack - Post,5.0,6,4,ITA,2.0,GOFERS K,3 - 4,175,AUS,2:55
3,5m shot - Goal,7.0,6,5,ITA,2.0,DI MARIO T,3 - 5,143,ITA,2:23
3,Goalkeeper substitution,13.0,6,5,ITA,2.0,WAKEFIELD K,3 - 5,142,AUS,2:22
3,20 sec. exclusion in centre,3.0,6,5,ITA,2.0,GARIBOTTI A,3 - 5,122,ITA,2:02
3,Steal,13.0,6,5,ITA,4.0,WAKEFIELD K,3 - 5,105,AUS,1:45
3,Turnover foul,5.0,6,5,ITA,4.0,GOFERS K,3 - 5,87,AUS,1:27
3,Centre shot - Saved,12.0,6,5,ITA,4.0,FRASSINETTI T,3 - 5,63,ITA,1:03
3,20 sec. exclusion in centre,9.0,6,5,ITA,4.0,EMMOLO G,3 - 5,54,ITA,0:54
3,Action shot - Missed,10.0,6,5,ITA,4.0,SOUTHERN A,3 - 5,26,AUS,0:26
3,5m shot - Blocked,3.0,6,5,ITA,4.0,GARIBOTTI A,3 - 5,6,ITA,0:06
3,5m shot - Saved,7.0,6,5,ITA,4.0,WEBSTER R,3 - 5,0,AUS,0:00
3,Action shot - Blocked,12.0,6,5,ITA,2.0,ZAGAME N,3 - 5,99,AUS,1:39
3,Turnover foul,6.0,6,5,ITA,2.0,KNOX B,3 - 5,72,AUS,1:12
3,Turnover foul,4.0,6,5,ITA,2.0,QUEIROLO E,3 - 5,38,ITA,0:38
3,Steal,13.0,6,5,ITA,2.0,WAKEFIELD K,3 - 5,38,AUS,0:38
3,5m shot - Blocked,5.0,6,5,ITA,2.0,GOFERS K,3 - 5,11,AUS,0:11
3,Yellow card,,6,5,ITA,2.0,Team Official,3 - 5,11,ITA,0:11
3,Time-Out,,6,5,ITA,2.0,,3 - 5,11,ITA,0:11
3,Turnover foul,12.0,6,5,ITA,2.0,FRASSINETTI T,3 - 5,5,ITA,0:05
3,Starting goalkeeper,13.0,6,5,ITA,3.0,WAKEFIELD K,3 - 5,480,AUS,8:00
3,Starting goalkeeper,1.0,6,5,ITA,3.0,GORLERO G,3 - 5,480,ITA,8:00
3,Sprint won possession,7.0,6,5,ITA,3.0,DI MARIO T,3 - 5,480,ITA,8:00
3,Action shot - Post,3.0,6,5,ITA,3.0,GARIBOTTI A,3 - 5,451,ITA,7:31
3,Counter attack - Saved,12.0,6,5,ITA,3.0,ZAGAME N,3 - 5,437,AUS,7:17
3,Turnover foul,12.0,6,5,ITA,3.0,FRASSINETTI T,3 - 5,423,ITA,7:03
3,Turnover foul,12.0,6,5,ITA,3.0,ZAGAME N,3 - 5,406,AUS,6:46
3,Turnover foul,12.0,6,5,ITA,3.0,FRASSINETTI T,3 - 5,383,ITA,6:23
3,Steal,8.0,6,5,ITA,3.0,MCGHIE G,3 - 5,383,AUS,6:23
3,Action shot - Saved,7.0,6,5,ITA,3.0,WEBSTER R,3 - 5,368,AUS,6:08
3,5m shot - Saved,5.0,6,5,ITA,3.0,RADICCHI F,3 - 5,341,ITA,5:41
3,Action shot - Saved,8.0,6,5,ITA,3.0,MCGHIE G,3 - 5,321,AUS,5:21
3,20 sec. exclusion in centre,5.0,6,5,ITA,3.0,RADICCHI F,3 - 5,310,ITA,5:10
4,Extra player shot - Goal,12.0,6,5,ITA,3.0,ZAGAME N,4 - 5,291,AUS,4:51
4,20 sec. exclusion in centre,2.0,6,5,ITA,3.0,BEADSWORTH G,4 - 5,277,AUS,4:37
4,Time-Out,,6,5,ITA,3.0,,4 - 5,276,ITA,4:36
4,5m shot - Post,8.0,6,5,ITA,3.0,BIANCONI R,4 - 5,251,ITA,4:11
4,Action shot - Post,2.0,6,5,ITA,3.0,BEADSWORTH G,4 - 5,221,AUS,3:41
4,Turnover foul,5.0,6,5,ITA,3.0,GOFERS K,4 - 5,197,AUS,3:17
4,Steal,2.0,6,5,ITA,3.0,TABANI C,4 - 5,197,ITA,3:17
4,20 sec. exclusion in centre,3.0,6,5,ITA,3.0,GARIBOTTI A,4 - 5,158,ITA,2:38
4,Time-Out,,6,5,ITA,3.0,,4 - 5,158,AUS,2:38
4,Centre shot - Saved,6.0,6,5,ITA,3.0,KNOX B,4 - 5,133,AUS,2:13
4,Action shot - Saved,9.0,6,5,ITA,3.0,EMMOLO G,4 - 5,103,ITA,1:43
4,Turnover foul,13.0,6,5,ITA,3.0,WAKEFIELD K,4 - 5,97,AUS,1:37
4,Turnover foul,6.0,6,5,ITA,3.0,AIELLO R,4 - 5,73,ITA,1:13
4,Steal,2.0,6,5,ITA,3.0,BEADSWORTH G,4 - 5,73,AUS,1:13
5,Counter attack - Goal,10.0,6,5,ITA,3.0,SOUTHERN A,5 - 5,66,AUS,1:06
5,20 sec. exclusion in centre,4.0,6,5,ITA,3.0,LINCOLN-SMITH H,5 - 5,57,AUS,0:57
5,5m shot - Post,8.0,6,5,ITA,3.0,BIANCONI R,5 - 5,26,ITA,0:26
5,Turnover foul,8.0,6,5,ITA,3.0,BIANCONI R,5 - 5,0,ITA,0:00
5,Starting goalkeeper,13.0,6,5,ITA,4.0,WAKEFIELD K,5 - 5,480,AUS,8:00
5,Starting goalkeeper,1.0,6,5,ITA,4.0,GORLERO G,5 - 5,480,ITA,8:00
5,Sprint won possession,7.0,6,5,ITA,4.0,DI MARIO T,5 - 5,480,ITA,8:00
6,Action shot - Goal,8.0,6,5,ITA,4.0,MCGHIE G,6 - 5,422,AUS,7:02
6,Turnover foul,12.0,6,5,ITA,4.0,FRASSINETTI T,6 - 5,403,ITA,6:43
6,Turnover foul,7.0,6,5,ITA,4.0,WEBSTER R,6 - 5,393,AUS,6:33
6,20 sec. exclusion in centre,10.0,6,5,ITA,4.0,SOUTHERN A,6 - 5,383,AUS,6:23
6,Turnover foul,2.0,6,5,ITA,4.0,TABANI C,6 - 5,361,ITA,6:01
6,Turnover foul,2.0,6,5,ITA,4.0,BEADSWORTH G,6 - 5,332,AUS,5:32
6,20 sec. exclusion in centre,6.0,6,5,ITA,4.0,KNOX B,6 - 5,317,AUS,5:17
6,Exclusion with substitution,6.0,6,5,ITA,4.0,KNOX B,6 - 5,317,AUS,5:17
6,Action shot - Goal,7.0,6,6,ITA,4.0,DI MARIO T,6 - 6,293,ITA,4:53
6,20 sec. exclusion in centre,6.0,6,6,ITA,4.0,AIELLO R,6 - 6,275,ITA,4:35
7,Extra player shot - Goal,3.0,6,6,ITA,4.0,BUCKLING H,7 - 6,256,AUS,4:16
7,5m shot - Post,3.0,6,6,ITA,4.0,GARIBOTTI A,7 - 6,240,ITA,4:00
7,20 sec. exclusion in centre,7.0,6,6,ITA,4.0,DI MARIO T,7 - 6,217,ITA,3:37
7,Action shot - Blocked,7.0,6,6,ITA,4.0,WEBSTER R,7 - 6,189,AUS,3:09
7,20 sec. exclusion in field,7.0,6,6,ITA,4.0,WEBSTER R,7 - 6,188,AUS,3:08
7,Time-Out,,6,6,ITA,4.0,,7 - 6,187,ITA,3:07
7,Centre shot - Goal,6.0,6,7,ITA,4.0,AIELLO R,7 - 7,166,ITA,2:46
7,20 sec. exclusion in centre,5.0,6,7,ITA,4.0,RADICCHI F,7 - 7,148,ITA,2:28
7,Exclusion with substitution,5.0,6,7,ITA,4.0,RADICCHI F,7 - 7,148,ITA,2:28
7,Time-Out,,6,7,ITA,4.0,,7 - 7,148,AUS,2:28
7,Centre shot - Saved,10.0,6,7,ITA,4.0,SOUTHERN A,7 - 7,120,AUS,2:00
7,Turnover foul,7.0,6,7,ITA,4.0,DI MARIO T,7 - 7,105,ITA,1:45
