Action,Cap,Game,Opponent,Opponent name,Period,Player,RUS,Score,Seconds,Team,Time
Steal,5.0,3,1,KAZ,1.0,ZAKIROVA K,2,2 - 1,305,KAZ,5:05
5m shot - Saved,10.0,3,1,KAZ,1.0,MYRZABEKOVA Z,2,2 - 1,277,KAZ,4:37
Action shot - Saved,6.0,3,1,KAZ,1.0,GORBUNOVA O,2,2 - 1,258,RUS,4:18
5m shot - Post,3.0,3,1,KAZ,1.0,AKILBAYEVA A,2,2 - 1,225,KAZ,3:45
Turnover foul,8.0,3,1,KAZ,1.0,SIMANOVICH A,2,2 - 1,218,RUS,3:38
Steal,12.0,3,1,KAZ,1.0,MUSSAROVA A,2,2 - 1,218,KAZ,3:38
Time-Out,,3,1,KAZ,1.0,,2,2 - 1,218,KAZ,3:38
Turnover foul,3.0,3,1,KAZ,1.0,AKILBAYEVA A,2,2 - 1,202,KAZ,3:22
Steal,6.0,3,1,KAZ,1.0,GORBUNOVA O,2,2 - 1,202,RUS,3:22
5m shot - Post,12.0,3,1,KAZ,1.0,RYZHKOVA D,2,2 - 1,187,RUS,3:07
Action shot - Goal,9.0,3,1,KAZ,1.0,TIMOFEEVA A,3,3 - 1,173,RUS,2:53
Turnover foul,4.0,3,1,KAZ,1.0,TUROVA A,3,3 - 1,144,KAZ,2:24
Centre shot - Post,7.0,3,1,KAZ,1.0,SERZHANTOVA A,3,3 - 1,121,RUS,2:01
5m shot - Saved,4.0,3,1,KAZ,1.0,TUROVA A,3,3 - 1,104,KAZ,1:44
Turnover foul,7.0,3,1,KAZ,1.0,SERZHANTOVA A,3,3 - 1,83,RUS,1:23
Steal,6.0,3,1,KAZ,1.0,ROGA D,3,3 - 1,83,KAZ,1:23
Turnover foul,1.0,3,1,KAZ,1.0,ZHARKIMBAYEVA A,3,3 - 1,71,KAZ,1:11
Steal,12.0,3,1,KAZ,1.0,RYZHKOVA D,3,3 - 1,71,RUS,1:11
Action shot - Goal,9.0,3,1,KAZ,1.0,TIMOFEEVA A,4,4 - 1,59,RUS,0:59
20 sec. exclusion in field,12.0,3,1,KAZ,1.0,RYZHKOVA D,4,4 - 1,45,RUS,0:45
Action shot - Saved,5.0,3,1,KAZ,1.0,ZAKIROVA K,4,4 - 1,19,KAZ,0:19
Penalty foul,8.0,3,1,KAZ,1.0,SAICHUK O,4,4 - 1,4,KAZ,0:04
Penalty shot - Goal,7.0,3,1,KAZ,1.0,SERZHANTOVA A,5,5 - 1,4,RUS,0:04
5m shot - Missed,5.0,3,1,KAZ,1.0,ZAKIROVA K,5,5 - 1,1,KAZ,0:01
Starting goalkeeper,1.0,3,1,KAZ,2.0,USTIUKHINA A,5,5 - 1,480,RUS,8:00
Starting goalkeeper,1.0,3,1,KAZ,2.0,ZHARKIMBAYEVA A,5,5 - 1,480,KAZ,8:00
Sprint won possession,7.0,3,1,KAZ,2.0,SERZHANTOVA A,5,5 - 1,480,RUS,8:00
Turnover foul,7.0,3,1,KAZ,2.0,SERZHANTOVA A,5,5 - 1,452,RUS,7:32
Centre shot - Missed,10.0,3,1,KAZ,2.0,MYRZABEKOVA Z,5,5 - 1,436,KAZ,7:16
Action shot - Goal,4.0,3,1,KAZ,2.0,KARIMOVA E,6,6 - 1,423,RUS,7:03
20 sec. exclusion in centre,6.0,3,1,KAZ,2.0,GORBUNOVA O,6,6 - 1,409,RUS,6:49
Extra player shot - Goal,11.0,3,2,KAZ,2.0,MIRSHINA A,6,6 - 2,393,KAZ,6:33
Centre shot - Goal,8.0,3,2,KAZ,2.0,SIMANOVICH A,7,7 - 2,375,RUS,6:15
Turnover foul,12.0,3,2,KAZ,2.0,MUSSAROVA A,7,7 - 2,353,KAZ,5:53
Steal,8.0,3,2,KAZ,2.0,SIMANOVICH A,7,7 - 2,353,RUS,5:53
Turnover foul,4.0,3,2,KAZ,2.0,KARIMOVA E,7,7 - 2,339,RUS,5:39
Steal,1.0,3,2,KAZ,2.0,ZHARKIMBAYEVA A,7,7 - 2,339,KAZ,5:39
Turnover foul,9.0,3,2,KAZ,2.0,YEREMINA A,7,7 - 2,316,KAZ,5:16
Steal,2.0,3,2,KAZ,2.0,VAKHITOVA V,7,7 - 2,316,RUS,5:16
Action shot - Missed,6.0,3,2,KAZ,2.0,GORBUNOVA O,7,7 - 2,301,RUS,5:01
Turnover foul,12.0,3,2,KAZ,2.0,MUSSAROVA A,7,7 - 2,282,KAZ,4:42
Steal,7.0,3,2,KAZ,2.0,SERZHANTOVA A,7,7 - 2,282,RUS,4:42
Centre shot - Goal,8.0,3,2,KAZ,2.0,SIMANOVICH A,8,8 - 2,258,RUS,4:18
5m shot - Blocked,5.0,3,2,KAZ,2.0,ZAKIROVA K,8,8 - 2,227,KAZ,3:47
5m shot - Missed,10.0,3,2,KAZ,2.0,TOLKUNOVA T,8,8 - 2,210,RUS,3:30
20 sec. exclusion in centre,10.0,3,2,KAZ,2.0,TOLKUNOVA T,8,8 - 2,184,RUS,3:04
Extra player shot - Goal,5.0,3,3,KAZ,2.0,ZAKIROVA K,8,8 - 3,172,KAZ,2:52
5m shot - Saved,4.0,3,3,KAZ,4.0,TUROVA A,8,8 - 3,374,KAZ,6:14
5m shot - Missed,12.0,3,3,KAZ,4.0,RYZHKOVA D,8,8 - 3,352,RUS,5:52
Turnover foul,6.0,3,3,KAZ,4.0,GORBUNOVA O,8,8 - 3,309,RUS,5:09
Steal,5.0,3,3,KAZ,4.0,ZAKIROVA K,8,8 - 3,309,KAZ,5:09
20 sec. exclusion in field,6.0,3,3,KAZ,4.0,GORBUNOVA O,8,8 - 3,291,RUS,4:51
Extra player shot - Goal,5.0,3,6,KAZ,4.0,ZAKIROVA K,13,13 - 6,278,KAZ,4:38
Centre shot - Post,11.0,3,6,KAZ,4.0,IVANOVA E,13,13 - 6,255,RUS,4:15
20 sec. exclusion in centre,6.0,3,6,KAZ,4.0,ROGA D,13,13 - 6,203,KAZ,3:23
Extra player shot - Goal,7.0,3,6,KAZ,4.0,SERZHANTOVA A,14,14 - 6,199,RUS,3:19
5m shot - Post,9.0,3,6,KAZ,4.0,YEREMINA A,14,14 - 6,169,KAZ,2:49
Turnover foul,3.0,3,6,KAZ,2.0,PROKOFYEVA E,14,14 - 6,157,RUS,2:37
Steal,3.0,3,6,KAZ,2.0,AKILBAYEVA A,14,14 - 6,157,KAZ,2:37
Centre shot - Missed,7.0,3,6,KAZ,2.0,NOVIKOVA A,14,14 - 6,132,KAZ,2:12
20 sec. exclusion in field,10.0,3,6,KAZ,2.0,MYRZABEKOVA Z,14,14 - 6,123,KAZ,2:03
Extra player shot - Missed,8.0,3,6,KAZ,2.0,SIMANOVICH A,14,14 - 6,104,RUS,1:44
5m shot - Saved,11.0,3,6,KAZ,2.0,MIRSHINA A,14,14 - 6,81,KAZ,1:21
20 sec. exclusion in centre,5.0,3,6,KAZ,2.0,ZAKIROVA K,14,14 - 6,60,KAZ,1:00
Extra player shot - Post,5.0,3,6,KAZ,2.0,BORISOVA M,14,14 - 6,46,RUS,0:46
Time-Out,,3,6,KAZ,2.0,,14,14 - 6,43,KAZ,0:43
Turnover foul,10.0,3,6,KAZ,2.0,MYRZABEKOVA Z,14,14 - 6,31,KAZ,0:31
Steal,3.0,3,6,KAZ,2.0,PROKOFYEVA E,14,14 - 6,31,RUS,0:31
Turnover foul,10.0,3,6,KAZ,2.0,TOLKUNOVA T,14,14 - 6,21,RUS,0:21
Steal,11.0,3,6,KAZ,2.0,MIRSHINA A,14,14 - 6,21,KAZ,0:21
20 sec. exclusion in centre,5.0,3,6,KAZ,2.0,BORISOVA M,14,14 - 6,13,RUS,0:13
Extra player shot - Missed,11.0,3,6,KAZ,2.0,MIRSHINA A,14,14 - 6,2,KAZ,0:02
Starting goalkeeper,1.0,3,6,KAZ,3.0,USTIUKHINA A,14,14 - 6,480,RUS,8:00
Starting goalkeeper,1.0,3,6,KAZ,3.0,ZHARKIMBAYEVA A,14,14 - 6,480,KAZ,8:00
Sprint won possession,4.0,3,6,KAZ,3.0,KARIMOVA E,14,14 - 6,480,RUS,8:00
Turnover foul,8.0,3,6,KAZ,3.0,SIMANOVICH A,14,14 - 6,466,RUS,7:46
Steal,12.0,3,6,KAZ,3.0,MUSSAROVA A,14,14 - 6,466,KAZ,7:46
Turnover foul,11.0,3,6,KAZ,3.0,MIRSHINA A,14,14 - 6,436,KAZ,7:16
Steal,8.0,3,6,KAZ,3.0,SIMANOVICH A,14,14 - 6,436,RUS,7:16
20 sec. exclusion in centre,8.0,3,6,KAZ,3.0,SAICHUK O,14,14 - 6,420,KAZ,7:00
Extra player shot - Goal,3.0,3,3,KAZ,3.0,PROKOFYEVA E,9,9 - 3,401,RUS,6:41
5m shot - Blocked,4.0,3,3,KAZ,3.0,TUROVA A,9,9 - 3,381,KAZ,6:21
Counter attack - Post,12.0,3,3,KAZ,3.0,RYZHKOVA D,9,9 - 3,371,RUS,6:11
20 sec. exclusion in centre,1.0,3,3,KAZ,3.0,USTIUKHINA A,9,9 - 3,342,RUS,5:42
Extra player shot - Missed,5.0,3,3,KAZ,3.0,ZAKIROVA K,9,9 - 3,346,KAZ,5:46
20 sec. exclusion in field,10.0,3,3,KAZ,3.0,MYRZABEKOVA Z,9,9 - 3,310,KAZ,5:10
Time-Out,,3,3,KAZ,3.0,,9,9 - 3,310,RUS,5:10
Extra player shot - Goal,11.0,3,3,KAZ,3.0,IVANOVA E,10,10 - 3,293,RUS,4:53
5m shot - Saved,9.0,3,3,KAZ,3.0,YEREMINA A,10,10 - 3,276,KAZ,4:36
Counter attack - Goal,4.0,3,3,KAZ,3.0,KARIMOVA E,11,11 - 3,266,RUS,4:26
Turnover foul,9.0,3,3,KAZ,3.0,YEREMINA A,11,11 - 3,245,KAZ,4:05
Steal,9.0,3,3,KAZ,3.0,TIMOFEEVA A,11,11 - 3,245,RUS,4:05
Action shot - Goal,11.0,3,3,KAZ,3.0,IVANOVA E,12,12 - 3,232,RUS,3:52
Turnover foul,5.0,3,3,KAZ,3.0,ZAKIROVA K,12,12 - 3,219,KAZ,3:39
Turnover foul,6.0,3,3,KAZ,3.0,GORBUNOVA O,12,12 - 3,206,RUS,3:26
5m shot - Post,3.0,3,3,KAZ,3.0,AKILBAYEVA A,12,12 - 3,197,KAZ,3:17
5m shot - Missed,9.0,3,3,KAZ,3.0,TIMOFEEVA A,12,12 - 3,178,RUS,2:58
5m shot - Post,3.0,3,3,KAZ,3.0,AKILBAYEVA A,12,12 - 3,155,KAZ,2:35
Turnover foul,11.0,3,3,KAZ,3.0,IVANOVA E,12,12 - 3,142,RUS,2:22
Steal,4.0,3,3,KAZ,3.0,TUROVA A,12,12 - 3,142,KAZ,2:22
5m shot - Goal,3.0,3,4,KAZ,3.0,AKILBAYEVA A,12,12 - 4,116,KAZ,1:56
Turnover foul,8.0,3,4,KAZ,3.0,SIMANOVICH A,12,12 - 4,87,RUS,1:27
Steal,10.0,3,4,KAZ,3.0,MYRZABEKOVA Z,12,12 - 4,87,KAZ,1:27
Centre shot - Missed,7.0,3,4,KAZ,3.0,NOVIKOVA A,12,12 - 4,62,KAZ,1:02
Action shot - Saved,8.0,3,4,KAZ,3.0,SIMANOVICH A,12,12 - 4,45,RUS,0:45
Time-Out,,3,4,KAZ,3.0,,12,12 - 4,45,KAZ,0:45
20 sec. exclusion in centre,2.0,3,4,KAZ,3.0,VAKHITOVA V,12,12 - 4,22,RUS,0:22
Extra player shot - Goal,11.0,3,5,KAZ,3.0,MIRSHINA A,12,12 - 5,15,KAZ,0:15
5m shot - Blocked,7.0,3,5,KAZ,3.0,SERZHANTOVA A,12,12 - 5,1,RUS,0:01
Starting goalkeeper,13.0,3,5,KAZ,4.0,KARNAUKH A,12,12 - 5,480,RUS,8:00
Starting goalkeeper,1.0,3,5,KAZ,4.0,ZHARKIMBAYEVA A,12,12 - 5,480,KAZ,8:00
Sprint won possession,7.0,3,5,KAZ,4.0,SERZHANTOVA A,12,12 - 5,480,RUS,8:00
20 sec. exclusion in centre,4.0,3,5,KAZ,4.0,TUROVA A,12,12 - 5,461,KAZ,7:41
Turnover foul,7.0,3,5,KAZ,4.0,SERZHANTOVA A,12,12 - 5,443,RUS,7:23
Steal,12.0,3,5,KAZ,4.0,MUSSAROVA A,12,12 - 5,443,KAZ,7:23
Turnover foul,10.0,3,5,KAZ,4.0,MYRZABEKOVA Z,12,12 - 5,420,KAZ,7:00
Steal,3.0,3,5,KAZ,4.0,PROKOFYEVA E,12,12 - 5,420,RUS,7:00
5m shot - Goal,3.0,3,5,KAZ,4.0,PROKOFYEVA E,13,13 - 5,397,RUS,6:37
20 sec. exclusion in centre,6.0,3,5,KAZ,4.0,ROGA D,13,13 - 5,149,KAZ,2:29
Extra player shot - Saved,11.0,3,5,KAZ,4.0,IVANOVA E,13,13 - 5,146,RUS,2:26
5m shot - Saved,11.0,3,5,KAZ,4.0,MIRSHINA A,13,13 - 5,120,KAZ,2:00
Action shot - Goal,12.0,3,6,KAZ,4.0,RYZHKOVA D,15,15 - 6,100,RUS,1:40
Goalkeeper substitution,13.0,3,6,KAZ,4.0,ALIBAYEVA A,15,15 - 6,97,KAZ,1:37
Action shot - Missed,10.0,3,6,KAZ,4.0,MYRZABEKOVA Z,15,15 - 6,75,KAZ,1:15
Centre shot - Post,2.0,3,6,KAZ,4.0,VAKHITOVA V,15,15 - 6,53,RUS,0:53
Turnover foul,3.0,3,6,KAZ,4.0,AKILBAYEVA A,15,15 - 6,24,KAZ,0:24
Turnover foul,2.0,3,6,KAZ,4.0,VAKHITOVA V,15,15 - 6,13,RUS,0:13
Time-Out,,3,6,KAZ,4.0,,15,15 - 6,13,KAZ,0:13
Starting goalkeeper,13.0,4,0,NED,1.0,WILLEMSZ D,0,0 - 0,480,NED,8:00
Starting goalkeeper,13.0,4,0,NED,1.0,KARNAUKH A,0,0 - 0,480,RUS,8:00
Sprint won possession,7.0,4,0,NED,1.0,SERZHANTOVA A,0,0 - 0,480,RUS,8:00
Action shot - Goal,3.0,4,0,NED,1.0,PROKOFYEVA E,1,0 - 1,451,RUS,7:31
20 sec. exclusion in centre,6.0,4,0,NED,1.0,GORBUNOVA O,1,0 - 1,437,RUS,7:17
Extra player shot - Goal,6.0,4,1,NED,1.0,STOMPHORST N,1,1 - 1,417,NED,6:57
Action shot - Missed,6.0,4,1,NED,1.0,GORBUNOVA O,1,1 - 1,390,RUS,6:30
Turnover foul,9.0,4,1,NED,1.0,MEGENS M,1,1 - 1,362,NED,6:02
Steal,12.0,4,1,NED,1.0,RYZHKOVA D,1,1 - 1,362,RUS,6:02
5m shot - Missed,10.0,4,1,NED,1.0,TOLKUNOVA T,1,1 - 1,333,RUS,5:33
20 sec. exclusion in field,12.0,4,1,NED,1.0,RYZHKOVA D,1,1 - 1,320,RUS,5:20
Extra player shot - Missed,9.0,4,1,NED,1.0,MEGENS M,1,1 - 1,302,NED,5:02
Action shot - Goal,12.0,4,1,NED,1.0,RYZHKOVA D,2,1 - 2,277,RUS,4:37
5m shot - Missed,2.0,4,1,NED,1.0,SMIT Y,2,1 - 2,258,NED,4:18
Centre shot - Goal,9.0,4,1,NED,1.0,TIMOFEEVA A,3,1 - 3,238,RUS,3:58
5m shot - Blocked,9.0,4,1,NED,1.0,MEGENS M,3,1 - 3,217,NED,3:37
20 sec. exclusion in centre,11.0,4,1,NED,1.0,KLAASSEN L,3,1 - 3,191,NED,3:11
Time-Out,,4,1,NED,1.0,,3,1 - 3,191,RUS,3:11
Extra player shot - Goal,12.0,4,1,NED,1.0,RYZHKOVA D,4,1 - 4,172,RUS,2:52
Turnover foul,3.0,4,1,NED,1.0,PROKOFYEVA E,4,1 - 4,151,RUS,2:31
Turnover foul,9.0,4,1,NED,1.0,MEGENS M,4,1 - 4,146,NED,2:26
Steal,3.0,4,1,NED,1.0,PROKOFYEVA E,4,1 - 4,146,RUS,2:26
5m shot - Missed,3.0,4,1,NED,1.0,PROKOFYEVA E,4,1 - 4,127,RUS,2:07
Penalty foul,3.0,4,1,NED,1.0,PROKOFYEVA E,4,1 - 4,114,RUS,1:54
Penalty shot - Goal,4.0,4,2,NED,1.0,van der SLOOT S,4,2 - 4,114,NED,1:54
Action shot - Post,11.0,4,2,NED,1.0,IVANOVA E,4,2 - 4,85,RUS,1:25
Time-Out,,4,2,NED,1.0,,4,2 - 4,74,NED,1:14
Goalkeeper substitution,1.0,4,2,NED,1.0,AARTS L,4,2 - 4,74,NED,1:14
Turnover foul,5.0,4,2,NED,1.0,GENEE A,4,2 - 4,58,NED,0:58
Steal,4.0,4,2,NED,1.0,KARIMOVA E,4,2 - 4,58,RUS,0:58
Action shot - Post,6.0,4,2,NED,1.0,GORBUNOVA O,4,2 - 4,33,RUS,0:33
Centre shot - Missed,4.0,4,2,NED,1.0,van der SLOOT S,4,2 - 4,10,NED,0:10
Starting goalkeeper,1.0,4,2,NED,2.0,AARTS L,4,2 - 4,480,NED,8:00
Starting goalkeeper,13.0,4,2,NED,2.0,KARNAUKH A,4,2 - 4,480,RUS,8:00
Sprint won possession,7.0,4,2,NED,2.0,SERZHANTOVA A,4,2 - 4,480,RUS,8:00
5m shot - Goal,3.0,4,2,NED,2.0,PROKOFYEVA E,5,2 - 5,457,RUS,7:37
Centre shot - Missed,8.0,4,2,NED,2.0,SEVENICH V,5,2 - 5,440,NED,7:20
Action shot - Goal,6.0,4,2,NED,2.0,GORBUNOVA O,6,2 - 6,426,RUS,7:06
5m shot - Post,11.0,4,2,NED,2.0,KLAASSEN L,6,2 - 6,405,NED,6:45
Turnover foul,11.0,4,2,NED,2.0,IVANOVA E,6,2 - 6,390,RUS,6:30
Steal,9.0,4,2,NED,2.0,MEGENS M,6,2 - 6,390,NED,6:30
20 sec. exclusion in centre,4.0,4,2,NED,2.0,KARIMOVA E,6,2 - 6,378,RUS,6:18
Extra player shot - Goal,8.0,4,3,NED,2.0,SEVENICH V,6,3 - 6,372,NED,6:12
Action shot - Saved,4.0,4,3,NED,2.0,KARIMOVA E,6,3 - 6,349,RUS,5:49
Action shot - Blocked,9.0,4,3,NED,2.0,MEGENS M,6,3 - 6,327,NED,5:27
20 sec. exclusion in field,9.0,4,3,NED,2.0,MEGENS M,6,3 - 6,313,NED,5:13
Time-Out,,4,3,NED,2.0,,6,3 - 6,312,RUS,5:12
Extra player shot - Goal,3.0,4,3,NED,2.0,PROKOFYEVA E,7,3 - 7,294,RUS,4:54
20 sec. exclusion in field,8.0,4,3,NED,2.0,SIMANOVICH A,7,3 - 7,278,RUS,4:38
Extra player shot - Goal,6.0,4,4,NED,2.0,STOMPHORST N,7,4 - 7,267,NED,4:27
20 sec. exclusion in centre,2.0,4,4,NED,2.0,SMIT Y,7,4 - 7,245,NED,4:05
Extra player shot - Post,11.0,4,4,NED,2.0,IVANOVA E,7,4 - 7,230,RUS,3:50
Counter attack - Goal,4.0,4,5,NED,2.0,van der SLOOT S,7,5 - 7,218,NED,3:38
Action shot - Saved,4.0,4,5,NED,2.0,KARIMOVA E,7,5 - 7,196,RUS,3:16
20 sec. exclusion in field,6.0,4,5,NED,2.0,STOMPHORST N,7,5 - 7,193,NED,3:13
Action shot - Missed,4.0,4,5,NED,2.0,KARIMOVA E,7,5 - 7,170,RUS,2:50
5m shot - Blocked,10.0,4,5,NED,2.0,KOOLHAAS I,7,5 - 7,142,NED,2:22
Centre shot - Saved,9.0,4,5,NED,2.0,TIMOFEEVA A,7,5 - 7,118,RUS,1:58
Time-Out,,4,5,NED,2.0,,7,5 - 7,116,NED,1:56
Turnover foul,8.0,4,5,NED,2.0,SEVENICH V,7,5 - 7,87,NED,1:27
Steal,8.0,4,5,NED,2.0,SIMANOVICH A,7,5 - 7,87,RUS,1:27
5m shot - Saved,10.0,4,5,NED,4.0,TOLKUNOVA T,7,5 - 7,176,RUS,2:56
Turnover foul,11.0,4,5,NED,4.0,KLAASSEN L,7,5 - 7,154,NED,2:34
Steal,9.0,4,5,NED,4.0,TIMOFEEVA A,7,5 - 7,154,RUS,2:34
20 sec. exclusion in field,9.0,4,5,NED,4.0,TIMOFEEVA A,7,5 - 7,150,RUS,2:30
Extra player shot - Post,2.0,4,5,NED,4.0,SMIT Y,7,5 - 7,131,NED,2:11
Turnover foul,4.0,4,5,NED,4.0,KARIMOVA E,7,5 - 7,111,RUS,1:51
Steal,3.0,4,5,NED,4.0,GENEE D,7,5 - 7,111,NED,1:51
Turnover foul,8.0,4,5,NED,4.0,SEVENICH V,7,5 - 7,95,NED,1:35
Steal,5.0,4,5,NED,4.0,BORISOVA M,7,5 - 7,95,RUS,1:35
5m shot - Missed,12.0,4,5,NED,2.0,RYZHKOVA D,7,5 - 7,62,RUS,1:02
20 sec. exclusion in centre,10.0,4,5,NED,2.0,TOLKUNOVA T,7,5 - 7,53,RUS,0:53
Action shot - Goal,11.0,4,6,NED,2.0,KLAASSEN L,7,6 - 7,31,NED,0:31
Action shot - Saved,2.0,4,6,NED,2.0,VAKHITOVA V,7,6 - 7,7,RUS,0:07
5m shot - Saved,9.0,4,6,NED,2.0,MEGENS M,7,6 - 7,2,NED,0:02
Starting goalkeeper,1.0,4,6,NED,3.0,AARTS L,7,6 - 7,480,NED,8:00
Starting goalkeeper,13.0,4,6,NED,3.0,KARNAUKH A,7,6 - 7,480,RUS,8:00
Sprint won possession,6.0,4,6,NED,3.0,STOMPHORST N,7,6 - 7,480,NED,8:00
Action shot - Goal,6.0,4,7,NED,3.0,STOMPHORST N,7,7 - 7,464,NED,7:44
5m shot - Post,6.0,4,7,NED,3.0,GORBUNOVA O,7,7 - 7,443,RUS,7:23
20 sec. exclusion in centre,8.0,4,7,NED,3.0,SIMANOVICH A,7,7 - 7,412,RUS,6:52
Extra player shot - Missed,9.0,4,7,NED,3.0,MEGENS M,7,7 - 7,398,NED,6:38
5m shot - Blocked,4.0,4,7,NED,3.0,KARIMOVA E,7,7 - 7,369,RUS,6:09
20 sec. exclusion in centre,9.0,4,7,NED,3.0,TIMOFEEVA A,7,7 - 7,343,RUS,5:43
Extra player shot - Saved,2.0,4,7,NED,3.0,SMIT Y,7,7 - 7,330,NED,5:30
Extra player shot - Saved,11.0,4,7,NED,3.0,KLAASSEN L,7,7 - 7,322,NED,5:22
20 sec. exclusion in centre,6.0,4,7,NED,3.0,STOMPHORST N,7,7 - 7,309,NED,5:09
Action shot - Post,5.0,4,7,NED,3.0,BORISOVA M,7,7 - 7,282,RUS,4:42
Action shot - Goal,3.0,4,8,NED,3.0,GENEE D,7,8 - 7,263,NED,4:23
5m shot - Goal,10.0,4,8,NED,3.0,TOLKUNOVA T,8,8 - 8,240,RUS,4:00
Action shot - Saved,9.0,4,8,NED,3.0,MEGENS M,8,8 - 8,219,NED,3:39
Action shot - Saved,2.0,4,8,NED,3.0,SMIT Y,8,8 - 8,202,NED,3:22
Turnover foul,8.0,4,8,NED,3.0,SIMANOVICH A,8,8 - 8,177,RUS,2:57
Steal,10.0,4,8,NED,3.0,KOOLHAAS I,8,8 - 8,177,NED,2:57
Time-Out,,4,8,NED,3.0,,8,8 - 8,177,RUS,2:57
Turnover foul,4.0,4,8,NED,3.0,KARIMOVA E,8,8 - 8,167,RUS,2:47
Steal,3.0,4,8,NED,3.0,GENEE D,8,8 - 8,167,NED,2:47
Turnover foul,2.0,4,8,NED,3.0,SMIT Y,8,8 - 8,146,NED,2:26
Steal,4.0,4,8,NED,3.0,KARIMOVA E,8,8 - 8,146,RUS,2:26
Turnover foul,9.0,4,8,NED,3.0,TIMOFEEVA A,8,8 - 8,129,RUS,2:09
Turnover foul,10.0,4,8,NED,3.0,KOOLHAAS I,8,8 - 8,119,NED,1:59
Steal,6.0,4,8,NED,3.0,GORBUNOVA O,8,8 - 8,119,RUS,1:59
Counter attack - Goal,9.0,4,8,NED,3.0,TIMOFEEVA A,9,8 - 9,108,RUS,1:48
5m shot - Saved,11.0,4,8,NED,3.0,KLAASSEN L,9,8 - 9,86,NED,1:26
Centre shot - Saved,8.0,4,8,NED,3.0,SEVENICH V,9,8 - 9,74,NED,1:14
5m shot - Goal,11.0,4,8,NED,3.0,IVANOVA E,10,8 - 10,49,RUS,0:49
20 sec. exclusion in centre,8.0,4,8,NED,3.0,SIMANOVICH A,10,8 - 10,32,RUS,0:32
Exclusion with substitution,8.0,4,8,NED,3.0,SIMANOVICH A,10,8 - 10,32,RUS,0:32
Time-Out,,4,8,NED,3.0,,10,8 - 10,30,NED,0:30
Extra player shot - Saved,11.0,4,8,NED,3.0,KLAASSEN L,10,8 - 10,15,NED,0:15
Turnover foul,9.0,4,8,NED,3.0,TIMOFEEVA A,10,8 - 10,2,RUS,0:02
Starting goalkeeper,1.0,4,8,NED,4.0,AARTS L,10,8 - 10,480,NED,8:00
Starting goalkeeper,13.0,4,8,NED,4.0,KARNAUKH A,10,8 - 10,480,RUS,8:00
Sprint won possession,6.0,4,8,NED,4.0,STOMPHORST N,10,8 - 10,480,NED,8:00
20 sec. exclusion in centre,5.0,4,8,NED,4.0,BORISOVA M,10,8 - 10,458,RUS,7:38
Action shot - Saved,11.0,4,8,NED,4.0,KLAASSEN L,10,8 - 10,433,NED,7:13
Turnover foul,9.0,4,8,NED,4.0,TIMOFEEVA A,10,8 - 10,405,RUS,6:45
Steal,9.0,4,8,NED,4.0,MEGENS M,10,8 - 10,405,NED,6:45
Action shot - Saved,9.0,4,8,NED,4.0,MEGENS M,10,8 - 10,389,NED,6:29
20 sec. exclusion in field,3.0,4,8,NED,4.0,GENEE D,10,8 - 10,371,NED,6:11
Centre shot - Missed,5.0,4,8,NED,4.0,BORISOVA M,10,8 - 10,345,RUS,5:45
Penalty foul,12.0,4,8,NED,4.0,RYZHKOVA D,10,8 - 10,328,RUS,5:28
Penalty shot - Goal,11.0,4,9,NED,4.0,KLAASSEN L,10,9 - 10,328,NED,5:28
5m shot - Missed,5.0,4,9,NED,4.0,BORISOVA M,10,9 - 10,304,RUS,5:04
Turnover foul,6.0,4,9,NED,4.0,STOMPHORST N,10,9 - 10,282,NED,4:42
Steal,5.0,4,9,NED,4.0,BORISOVA M,10,9 - 10,282,RUS,4:42
20 sec. exclusion in centre,7.0,4,9,NED,4.0,NIJHUIS M,10,9 - 10,256,NED,4:16
Extra player shot - Goal,4.0,4,9,NED,4.0,KARIMOVA E,11,9 - 11,236,RUS,3:56
20 sec. exclusion in field,5.0,4,9,NED,4.0,BORISOVA M,11,9 - 11,223,RUS,3:43
Extra player shot - Saved,3.0,4,9,NED,4.0,GENEE D,11,9 - 11,208,NED,3:28
Action shot - Goal,9.0,4,10,NED,4.0,MEGENS M,11,10 - 11,200,NED,3:20
20 sec. exclusion in field,2.0,4,10,NED,4.0,SMIT Y,11,10 - 11,79,NED,1:19
Time-Out,,4,10,NED,4.0,,11,10 - 11,79,RUS,1:19
Action shot - Saved,12.0,4,10,NED,4.0,RYZHKOVA D,11,10 - 11,52,RUS,0:52
Turnover foul,11.0,4,10,NED,4.0,IVANOVA E,11,10 - 11,40,RUS,0:40
Steal,9.0,4,10,NED,4.0,MEGENS M,11,10 - 11,40,NED,0:40
20 sec. exclusion in centre,3.0,4,10,NED,4.0,PROKOFYEVA E,11,10 - 11,30,RUS,0:30
Time-Out,,4,10,NED,4.0,,11,10 - 11,29,NED,0:29
5m shot - Missed,11.0,4,10,NED,4.0,KLAASSEN L,11,10 - 11,6,NED,0:06
Starting goalkeeper,1.0,5,0,ITA,1.0,GORLERO G,0,0 - 0,480,ITA,8:00
Starting goalkeeper,13.0,5,0,ITA,1.0,KARNAUKH A,0,0 - 0,480,RUS,8:00
Sprint won possession,7.0,5,0,ITA,1.0,SERZHANTOVA A,0,0 - 0,480,RUS,8:00
Action shot - Blocked,10.0,5,0,ITA,1.0,TOLKUNOVA T,0,0 - 0,455,RUS,7:35
