Action,CAN,Cap,Game,Opponent,Opponent name,Period,Player,Score,Seconds,Team,Time
Starting goalkeeper,0,1.0,1,0,ITA,1.0,GORLERO G,0 - 0,480,ITA,8:00
Starting goalkeeper,0,1.0,1,0,ITA,1.0,GAUDREAULT J,0 - 0,480,CAN,8:00
Sprint won possession,0,5.0,1,0,ITA,1.0,EGGENS M,0 - 0,480,CAN,8:00
Action shot - Saved,0,12.0,1,0,ITA,1.0,FOURNIER S,0 - 0,455,CAN,7:35
Action shot - Post,0,5.0,1,0,ITA,1.0,RADICCHI F,0 - 0,426,ITA,7:06
Centre shot - Saved,0,5.0,1,0,ITA,1.0,EGGENS M,0 - 0,397,CAN,6:37
Action shot - Blocked,0,5.0,1,0,ITA,1.0,RADICCHI F,0 - 0,369,ITA,6:09
Penalty foul,0,6.0,1,0,ITA,1.0,AIELLO R,0 - 0,346,ITA,5:46
Penalty shot - Goal,1,4.0,1,0,ITA,1.0,WRIGHT E,0 - 1,346,CAN,5:46
Action shot - Saved,1,12.0,1,0,ITA,1.0,DARIO S,0 - 1,319,ITA,5:19
Action shot - Saved,1,12.0,1,0,ITA,1.0,FOURNIER S,0 - 1,291,CAN,4:51
Action shot - Saved,1,10.0,1,0,ITA,1.0,ROBINSON C,0 - 1,263,CAN,4:23
Action shot - Goal,1,9.0,1,1,ITA,1.0,EMMOLO G,1 - 1,255,ITA,4:15
Action shot - Goal,2,5.0,1,1,ITA,1.0,EGGENS M,1 - 2,235,CAN,3:55
Action shot - Saved,2,2.0,1,1,ITA,1.0,TABANI C,1 - 2,213,ITA,3:33
Action shot - Saved,2,8.0,1,1,ITA,1.0,BIANCONI R,1 - 2,196,ITA,3:16
Action shot - Saved,2,6.0,1,1,ITA,1.0,CHRISTMAS K,1 - 2,183,CAN,3:03
Action shot - Missed,2,8.0,1,1,ITA,1.0,BIANCONI R,1 - 2,157,ITA,2:37
Action shot - Saved,2,5.0,1,1,ITA,1.0,EGGENS M,1 - 2,131,CAN,2:11
20 sec. exclusion in centre,2,4.0,1,1,ITA,1.0,WRIGHT E,1 - 2,131,CAN,2:11
Time-Out,2,,1,1,ITA,1.0,,1 - 2,131,CAN,2:11
Extra player shot - Saved,2,8.0,1,1,ITA,1.0,BIANCONI R,1 - 2,122,ITA,2:02
Centre shot - Saved,2,10.0,1,1,ITA,1.0,ROBINSON C,1 - 2,96,CAN,1:36
Action shot - Saved,2,3.0,1,1,ITA,1.0,GARIBOTTI A,1 - 2,59,ITA,0:59
Time-Out,2,,1,1,ITA,1.0,,1 - 2,49,ITA,0:49
Starting goalkeeper,2,1.0,1,1,ITA,2.0,GORLERO G,1 - 2,480,ITA,8:00
Starting goalkeeper,2,1.0,1,1,ITA,2.0,GAUDREAULT J,1 - 2,480,CAN,8:00
Sprint won possession,2,5.0,1,1,ITA,2.0,EGGENS M,1 - 2,480,CAN,8:00
Action shot - Saved,2,5.0,1,1,ITA,2.0,EGGENS M,1 - 2,460,CAN,7:40
Action shot - Missed,2,7.0,1,1,ITA,2.0,PICOZZI D,1 - 2,432,ITA,7:12
Action shot - Goal,2,8.0,1,2,ITA,2.0,BIANCONI R,2 - 2,375,ITA,6:15
20 sec. exclusion in field,2,10.0,1,2,ITA,2.0,ROBINSON C,2 - 2,322,CAN,5:22
Action shot - Saved,2,7.0,1,2,ITA,2.0,PICOZZI D,2 - 2,295,ITA,4:55
Action shot - Saved,2,5.0,1,2,ITA,2.0,EGGENS M,2 - 2,268,CAN,4:28
Action shot - Post,2,10.0,1,2,ITA,2.0,ROBINSON C,2 - 2,210,CAN,3:30
5m shot - Saved,2,8.0,1,2,ITA,2.0,BIANCONI R,2 - 2,185,ITA,3:05
Action shot - Saved,2,4.0,1,2,ITA,2.0,QUEIROLO E,2 - 2,139,ITA,2:19
Turnover foul,2,4.0,1,2,ITA,2.0,WRIGHT E,2 - 2,85,CAN,1:25
20 sec. exclusion in centre,2,11.0,1,2,ITA,2.0,McKEE K,2 - 2,79,CAN,1:19
Action shot - Post,2,7.0,1,2,ITA,2.0,PICOZZI D,2 - 2,78,ITA,1:18
Turnover foul,2,5.0,1,2,ITA,2.0,EGGENS M,2 - 2,60,CAN,1:00
Action shot - Goal,2,8.0,1,3,ITA,2.0,BIANCONI R,3 - 2,34,ITA,0:34
Yellow card,2,,1,3,ITA,2.0,Team Official,3 - 2,34,CAN,0:34
Action shot - Missed,2,6.0,1,3,ITA,2.0,CHRISTMAS K,3 - 2,8,CAN,0:08
Time-Out,2,,1,3,ITA,2.0,,3 - 2,8,ITA,0:08
Action shot - Saved,2,8.0,1,3,ITA,2.0,BIANCONI R,3 - 2,1,ITA,0:01
Starting goalkeeper,2,1.0,1,3,ITA,3.0,GORLERO G,3 - 2,480,ITA,8:00
Starting goalkeeper,2,1.0,1,3,ITA,3.0,GAUDREAULT J,3 - 2,480,CAN,8:00
Sprint won possession,2,8.0,1,3,ITA,3.0,BIANCONI R,3 - 2,480,ITA,8:00
Turnover foul,2,8.0,1,3,ITA,3.0,BIANCONI R,3 - 2,451,ITA,7:31
Steal,2,6.0,1,3,ITA,3.0,CHRISTMAS K,3 - 2,451,CAN,7:31
Centre shot - Goal,2,4.0,1,4,ITA,3.0,QUEIROLO E,4 - 2,407,ITA,6:47
Turnover foul,2,8.0,1,4,ITA,3.0,BIANCONI R,4 - 2,376,ITA,6:16
Steal,2,12.0,1,4,ITA,3.0,FOURNIER S,4 - 2,376,CAN,6:16
Action shot - Saved,2,5.0,1,4,ITA,3.0,EGGENS M,4 - 2,342,CAN,5:42
20 sec. exclusion in centre,2,10.0,1,4,ITA,3.0,ROBINSON C,4 - 2,312,CAN,5:12
Time-Out,2,,1,4,ITA,3.0,,4 - 2,311,ITA,5:11
Extra player shot - Saved,2,8.0,1,4,ITA,3.0,BIANCONI R,4 - 2,294,ITA,4:54
Action shot - Saved,2,12.0,1,4,ITA,3.0,FOURNIER S,4 - 2,264,CAN,4:24
Action shot - Saved,2,9.0,1,4,ITA,3.0,McKELVEY H,4 - 2,237,CAN,3:57
Action shot - Goal,2,8.0,1,5,ITA,3.0,BIANCONI R,5 - 2,213,ITA,3:33
Centre shot - Saved,2,2.0,1,5,ITA,3.0,ALOGBO K,5 - 2,179,CAN,2:59
Action shot - Missed,2,6.0,1,5,ITA,3.0,AIELLO R,5 - 2,167,ITA,2:47
20 sec. exclusion in centre,2,5.0,1,5,ITA,3.0,EGGENS M,5 - 2,152,CAN,2:32
Extra player shot - Saved,2,4.0,1,5,ITA,3.0,WRIGHT E,5 - 2,138,CAN,2:18
Action shot - Saved,2,2.0,1,5,ITA,3.0,TABANI C,5 - 2,109,ITA,1:49
Action shot - Saved,2,2.0,1,5,ITA,3.0,ALOGBO K,5 - 2,80,CAN,1:20
Action shot - Goal,2,7.0,1,6,ITA,3.0,PICOZZI D,6 - 2,59,ITA,0:59
Action shot - Saved,2,7.0,1,6,ITA,3.0,BEKHAZI J,6 - 2,37,CAN,0:37
Action shot - Saved,2,12.0,1,6,ITA,3.0,DARIO S,6 - 2,10,ITA,0:10
Time-Out,2,,1,6,ITA,3.0,,6 - 2,10,CAN,0:10
Action shot - Saved,2,5.0,1,6,ITA,3.0,EGGENS M,6 - 2,1,CAN,0:01
Starting goalkeeper,2,1.0,1,6,ITA,4.0,GORLERO G,6 - 2,480,ITA,8:00
Starting goalkeeper,2,1.0,1,6,ITA,4.0,GAUDREAULT J,6 - 2,480,CAN,8:00
Sprint won possession,2,6.0,1,6,ITA,4.0,CHRISTMAS K,6 - 2,480,CAN,8:00
20 sec. exclusion in field,2,5.0,1,6,ITA,4.0,RADICCHI F,6 - 2,464,ITA,7:44
Extra player shot - Goal,3,11.0,1,6,ITA,4.0,McKEE K,6 - 3,449,CAN,7:29
Action shot - Saved,3,3.0,1,6,ITA,4.0,GARIBOTTI A,6 - 3,429,ITA,7:09
Steal,3,5.0,1,6,ITA,4.0,EGGENS M,6 - 3,409,CAN,6:49
Action shot - Saved,3,3.0,1,6,ITA,4.0,CREVIER A,6 - 3,389,CAN,6:29
Action shot - Goal,3,8.0,1,7,ITA,4.0,BIANCONI R,7 - 3,363,ITA,6:03
Steal,3,2.0,1,7,ITA,4.0,TABANI C,7 - 3,339,ITA,5:39
Action shot - Blocked,3,8.0,1,7,ITA,4.0,BIANCONI R,7 - 3,319,ITA,5:19
Penalty foul,3,11.0,1,7,ITA,4.0,McKEE K,7 - 3,295,CAN,4:55
Penalty shot - Goal,3,6.0,1,8,ITA,4.0,AIELLO R,8 - 3,295,ITA,4:55
Action shot - Goal,4,5.0,1,8,ITA,4.0,EGGENS M,8 - 4,276,CAN,4:36
Action shot - Goal,4,3.0,1,9,ITA,4.0,GARIBOTTI A,9 - 4,253,ITA,4:13
20 sec. exclusion in centre,4,10.0,1,9,ITA,4.0,PALMIERI V,9 - 4,232,ITA,3:52
Extra player shot - Saved,4,3.0,1,9,ITA,4.0,GARIBOTTI A,9 - 4,211,ITA,3:31
Action shot - Post,4,5.0,1,9,ITA,4.0,EGGENS M,9 - 4,206,CAN,3:26
Action shot - Saved,4,10.0,1,9,ITA,4.0,ROBINSON C,9 - 4,152,CAN,2:32
Action shot - Blocked,4,4.0,1,9,ITA,4.0,WRIGHT E,9 - 4,130,CAN,2:10
Time-Out,4,,1,9,ITA,4.0,,9 - 4,125,ITA,2:05
,4,,1,9,ITA,4.0,Team Official,9 - 4,97,CAN,1:37
Action shot - Saved,4,10.0,1,9,ITA,4.0,PALMIERI V,9 - 4,79,ITA,1:19
Action shot - Missed,4,7.0,1,9,ITA,4.0,BEKHAZI J,9 - 4,62,CAN,1:02
20 sec. exclusion in field,4,10.0,1,9,ITA,4.0,PALMIERI V,9 - 4,35,ITA,0:35
Extra player shot - Goal,4,11.0,1,10,ITA,4.0,COTTI A,10 - 4,35,ITA,0:35
Action shot - Blocked,4,5.0,1,10,ITA,4.0,EGGENS M,10 - 4,5,CAN,0:05
