Action,Cap,ESP,Game,Opponent,Opponent name,Period,Player,Score,Seconds,Team,Time
20 sec. exclusion in centre,6.0,1,7,2,GRE,2.0,PONTIKEAS K,2 - 1,458,GRE,7:38
Extra player shot - Goal,8.0,2,7,2,GRE,2.0,ESPANOL A,2 - 2,442,ESP,7:22
Turnover foul,10.0,2,7,2,GRE,2.0,KOLOMVOS C,2 - 2,413,GRE,6:53
Steal,10.0,2,7,2,GRE,2.0,PERRONE F,2 - 2,413,ESP,6:53
20 sec. exclusion in field,5.0,2,7,2,GRE,2.0,FOUNTOULIS I,2 - 2,396,GRE,6:36
Extra player shot - Goal,8.0,3,7,2,GRE,2.0,ESPANOL A,2 - 3,379,ESP,6:19
5m shot - Goal,8.0,3,7,3,GRE,2.0,DELAKAS E,3 - 3,352,GRE,5:52
Turnover foul,10.0,3,7,3,GRE,2.0,PERRONE F,3 - 3,332,ESP,5:32
Steal,8.0,3,7,3,GRE,2.0,DELAKAS E,3 - 3,332,GRE,5:32
Turnover foul,9.0,3,7,3,GRE,2.0,MOURIKIS K,3 - 3,311,GRE,5:11
20 sec. exclusion in centre,8.0,3,7,3,GRE,2.0,DELAKAS E,3 - 3,295,GRE,4:55
Extra player shot - Goal,9.0,4,7,3,GRE,2.0,VALLES X,3 - 4,280,ESP,4:40
20 sec. exclusion in centre,4.0,4,7,3,GRE,2.0,ALARCON R,3 - 4,251,ESP,4:11
Turnover foul,7.0,4,7,3,GRE,2.0,AFROUDAKIS C,3 - 4,221,GRE,3:41
Steal,10.0,4,7,3,GRE,2.0,PERRONE F,3 - 4,221,ESP,3:41
20 sec. exclusion in centre,10.0,4,7,3,GRE,2.0,KOLOMVOS C,3 - 4,196,GRE,3:16
Extra player shot - Goal,8.0,5,7,3,GRE,2.0,ESPANOL A,3 - 5,179,ESP,2:59
Turnover foul,9.0,5,7,3,GRE,2.0,MOURIKIS K,3 - 5,160,GRE,2:40
5m shot - Saved,6.0,5,7,3,GRE,2.0,MINGUELL M,3 - 5,133,ESP,2:13
20 sec. exclusion in centre,6.0,5,7,3,GRE,2.0,MINGUELL M,3 - 5,120,ESP,2:00
Action shot - Goal,11.0,5,7,4,GRE,2.0,GOUNAS A,4 - 5,95,GRE,1:35
Turnover foul,9.0,5,7,4,GRE,2.0,VALLES X,4 - 5,66,ESP,1:06
Steal,1.0,5,7,4,GRE,2.0,TSALKANIS K,4 - 5,66,GRE,1:06
5m shot - Saved,7.0,5,7,4,GRE,2.0,AFROUDAKIS C,4 - 5,36,GRE,0:36
Penalty foul,2.0,5,7,4,GRE,2.0,MYLONAKIS E,4 - 5,7,GRE,0:07
Penalty shot - Goal,8.0,6,7,4,GRE,2.0,ESPANOL A,4 - 6,7,ESP,0:07
5m shot - Saved,12.0,6,7,4,GRE,2.0,VLACHOPOULOS A,4 - 6,2,GRE,0:02
Starting goalkeeper,1.0,6,7,4,GRE,3.0,TSALKANIS K,4 - 6,480,GRE,8:00
Starting goalkeeper,1.0,6,7,4,GRE,3.0,AGUILAR I,4 - 6,480,ESP,8:00
Sprint won possession,11.0,6,7,4,GRE,3.0,GOUNAS A,4 - 6,480,GRE,8:00
20 sec. exclusion in centre,6.0,6,7,4,GRE,3.0,MINGUELL M,4 - 6,457,ESP,7:37
Extra player shot - Goal,8.0,6,7,5,GRE,3.0,DELAKAS E,5 - 6,441,GRE,7:21
Turnover foul,5.0,6,7,5,GRE,3.0,MOLINA G,5 - 6,421,ESP,7:01
Centre shot - Saved,9.0,6,7,5,GRE,3.0,MOURIKIS K,5 - 6,397,GRE,6:37
20 sec. exclusion in centre,8.0,6,7,5,GRE,3.0,DELAKAS E,5 - 6,373,GRE,6:13
Extra player shot - Saved,12.0,6,7,5,GRE,3.0,GARCIA X,5 - 6,370,ESP,6:10
Extra player shot - Goal,12.0,7,7,5,GRE,3.0,GARCIA X,5 - 7,356,ESP,5:56
5m shot - Blocked,7.0,7,7,5,GRE,3.0,AFROUDAKIS C,5 - 7,326,GRE,5:26
Action shot - Saved,3.0,7,7,5,GRE,3.0,de LERA R,5 - 7,300,ESP,5:00
20 sec. exclusion in field,12.0,7,7,5,GRE,3.0,VLACHOPOULOS A,5 - 7,278,GRE,4:38
Turnover foul,5.0,7,7,5,GRE,3.0,MOLINA G,5 - 7,252,ESP,4:12
Steal,7.0,7,7,5,GRE,3.0,AFROUDAKIS C,5 - 7,252,GRE,4:12
20 sec. exclusion in centre,10.0,7,7,5,GRE,3.0,PERRONE F,5 - 7,231,ESP,3:51
5m shot - Goal,12.0,7,7,6,GRE,3.0,VLACHOPOULOS A,6 - 7,206,GRE,3:26
Turnover foul,9.0,7,7,6,GRE,3.0,VALLES X,6 - 7,183,ESP,3:03
Steal,6.0,7,7,6,GRE,3.0,PONTIKEAS K,6 - 7,183,GRE,3:03
5m shot - Goal,5.0,8,7,6,GRE,3.0,MOLINA G,6 - 8,129,ESP,2:09
20 sec. exclusion in field,9.0,8,7,6,GRE,3.0,VALLES X,6 - 8,108,ESP,1:48
Extra player shot - Goal,10.0,8,7,7,GRE,3.0,KOLOMVOS C,7 - 8,89,GRE,1:29
5m shot - Saved,4.0,8,7,7,GRE,3.0,ALARCON R,7 - 8,60,ESP,1:00
Penalty foul,10.0,8,7,7,GRE,3.0,PERRONE F,7 - 8,33,ESP,0:33
Penalty shot - Goal,5.0,8,7,8,GRE,3.0,FOUNTOULIS I,8 - 8,33,GRE,0:33
Turnover foul,9.0,8,7,8,GRE,3.0,VALLES X,8 - 8,20,ESP,0:20
Steal,3.0,8,7,8,GRE,3.0,GOUVIS K,8 - 8,20,GRE,0:20
Turnover foul,12.0,8,7,8,GRE,3.0,VLACHOPOULOS A,8 - 8,4,GRE,0:04
Starting goalkeeper,1.0,8,7,8,GRE,4.0,TSALKANIS K,8 - 8,480,GRE,8:00
Starting goalkeeper,1.0,8,7,8,GRE,4.0,AGUILAR I,8 - 8,480,ESP,8:00
Sprint won possession,8.0,8,7,8,GRE,4.0,ESPANOL A,8 - 8,480,ESP,8:00
20 sec. exclusion in centre,3.0,8,7,8,GRE,4.0,GOUVIS K,8 - 8,457,GRE,7:37
Action shot - Missed,12.0,8,7,8,GRE,4.0,GARCIA X,8 - 8,433,ESP,7:13
Action shot - Missed,5.0,8,7,8,GRE,4.0,FOUNTOULIS I,8 - 8,406,GRE,6:46
Turnover foul,9.0,8,7,8,GRE,4.0,VALLES X,8 - 8,389,ESP,6:29
Steal,8.0,8,7,8,GRE,4.0,DELAKAS E,8 - 8,389,GRE,6:29
Turnover foul,10.0,8,7,8,GRE,4.0,KOLOMVOS C,8 - 8,368,GRE,6:08
Action shot - Missed,5.0,8,7,8,GRE,4.0,MOLINA G,8 - 8,352,ESP,5:52
Action shot - Post,7.0,8,7,8,GRE,4.0,AFROUDAKIS C,8 - 8,334,GRE,5:34
Action shot - Blocked,10.0,8,7,8,GRE,4.0,PERRONE F,8 - 8,317,ESP,5:17
20 sec. exclusion in centre,5.0,8,7,8,GRE,4.0,FOUNTOULIS I,8 - 8,291,GRE,4:51
Time-Out,,8,7,8,GRE,4.0,,8 - 8,291,ESP,4:51
Centre shot - Goal,6.0,9,7,8,GRE,4.0,MINGUELL M,8 - 9,264,ESP,4:24
Turnover foul,8.0,9,7,8,GRE,4.0,DELAKAS E,8 - 9,244,GRE,4:04
Steal,6.0,9,7,8,GRE,4.0,MINGUELL M,8 - 9,244,ESP,4:04
Action shot - Goal,8.0,10,7,8,GRE,4.0,ESPANOL A,8 - 10,225,ESP,3:45
Turnover foul,10.0,10,7,8,GRE,4.0,KOLOMVOS C,8 - 10,204,GRE,3:24
Steal,12.0,10,7,8,GRE,4.0,GARCIA X,8 - 10,204,ESP,3:24
5m shot - Post,10.0,10,7,8,GRE,4.0,PERRONE F,8 - 10,179,ESP,2:59
20 sec. exclusion in centre,5.0,10,7,8,GRE,4.0,MOLINA G,8 - 10,154,ESP,2:34
Extra player shot - Post,10.0,10,7,8,GRE,4.0,KOLOMVOS C,8 - 10,144,GRE,2:24
20 sec. exclusion in centre,8.0,10,7,8,GRE,4.0,DELAKAS E,8 - 10,123,GRE,2:03
Exclusion with substitution,8.0,10,7,8,GRE,4.0,DELAKAS E,8 - 10,123,GRE,2:03
Centre shot - Post,7.0,10,7,8,GRE,4.0,SZIRANYI B,8 - 10,97,ESP,1:37
Time-Out,,10,7,8,GRE,4.0,,8 - 10,95,GRE,1:35
Action shot - Saved,12.0,10,7,8,GRE,4.0,VLACHOPOULOS A,8 - 10,71,GRE,1:11
Time-Out,,10,7,8,GRE,4.0,,8 - 10,25,GRE,0:25
Centre shot - Saved,10.0,10,7,8,GRE,4.0,KOLOMVOS C,8 - 10,18,GRE,0:18
