Action,Cap,Game,Opponent,Opponent name,Period,Player,RSA,Score,Seconds,Team,Time
Turnover foul,11.0,5,1,CAN,1.0,TORAKIS G,2,1 - 2,252,CAN,4:12
Steal,7.0,5,1,CAN,1.0,RABIE L,2,1 - 2,252,RSA,4:12
Turnover foul,10.0,5,1,CAN,1.0,le ROUX P,2,1 - 2,241,RSA,4:01
5m shot - Blocked,7.0,5,1,CAN,1.0,D'SOUZA R,2,1 - 2,218,CAN,3:38
Time-Out,,5,1,CAN,1.0,,2,1 - 2,217,RSA,3:37
Action shot - Saved,5.0,5,1,CAN,1.0,BROWN C,2,1 - 2,199,RSA,3:19
5m shot - Blocked,8.0,5,1,CAN,1.0,LAPINS D,2,1 - 2,170,CAN,2:50
5m shot - Missed,6.0,5,1,CAN,1.0,de CARVALHO J,2,1 - 2,141,RSA,2:21
Turnover foul,8.0,5,1,CAN,1.0,LAPINS D,2,1 - 2,118,CAN,1:58
Action shot - Blocked,8.0,5,1,CAN,1.0,RODDA N,2,1 - 2,102,RSA,1:42
Action shot - Saved,6.0,5,1,CAN,1.0,ROBINSON S,2,1 - 2,81,CAN,1:21
5m shot - Saved,10.0,5,1,CAN,1.0,SOLEIMANIPAK A,2,1 - 2,60,CAN,1:00
Action shot - Post,10.0,5,1,CAN,1.0,SOLEIMANIPAK A,2,1 - 2,36,CAN,0:36
5m shot - Saved,12.0,5,1,CAN,1.0,OLVER R,2,1 - 2,11,RSA,0:11
5m shot - Saved,2.0,5,1,CAN,1.0,PATTERSON G,2,1 - 2,1,CAN,0:01
Starting goalkeeper,1.0,5,1,CAN,2.0,RADENOVIC M,2,1 - 2,480,CAN,8:00
Starting goalkeeper,1.0,5,1,CAN,2.0,LEWIS J,2,1 - 2,480,RSA,8:00
Sprint won possession,11.0,5,1,CAN,2.0,MOLYNEUX N,2,1 - 2,480,RSA,8:00
Turnover foul,10.0,5,1,CAN,2.0,le ROUX P,2,1 - 2,457,RSA,7:37
Steal,4.0,5,1,CAN,2.0,CONSTANTIN-BICARI,2,1 - 2,457,CAN,7:37
Centre shot - Saved,4.0,5,1,CAN,2.0,CONSTANTIN-BICARI,2,1 - 2,428,CAN,7:08
5m shot - Blocked,2.0,5,1,CAN,2.0,le ROUX E,2,1 - 2,393,RSA,6:33
Centre shot - Saved,3.0,5,1,CAN,2.0,CARD D,2,1 - 2,375,RSA,6:15
Turnover foul,7.0,5,1,CAN,2.0,D'SOUZA R,2,1 - 2,349,CAN,5:49
Steal,3.0,5,1,CAN,2.0,CARD D,2,1 - 2,349,RSA,5:49
20 sec. exclusion in field,2.0,5,1,CAN,2.0,le ROUX E,2,1 - 2,313,RSA,5:13
Time-Out,,5,1,CAN,2.0,,2,1 - 2,313,CAN,5:13
Extra player shot - Saved,12.0,5,1,CAN,2.0,THUMWOOD D,2,1 - 2,300,CAN,5:00
Action shot - Goal,4.0,5,2,CAN,2.0,CONSTANTIN-BICARI,2,2 - 2,289,CAN,4:49
20 sec. exclusion in field,10.0,5,2,CAN,2.0,SOLEIMANIPAK A,2,2 - 2,277,CAN,4:37
Extra player shot - Goal,10.0,5,2,CAN,2.0,le ROUX P,3,2 - 3,264,RSA,4:24
Penalty foul,6.0,5,2,CAN,2.0,de CARVALHO J,3,2 - 3,250,RSA,4:10
Penalty shot - Goal,11.0,5,3,CAN,2.0,TORAKIS G,3,3 - 3,250,CAN,4:10
Turnover foul,4.0,5,3,CAN,2.0,BADENHORST N,3,3 - 3,231,RSA,3:51
20 sec. exclusion in centre,6.0,5,3,CAN,2.0,de CARVALHO J,3,3 - 3,217,RSA,3:37
Extra player shot - Saved,2.0,5,3,CAN,2.0,PATTERSON G,3,3 - 3,198,CAN,3:18
5m shot - Blocked,12.0,5,3,CAN,2.0,THUMWOOD D,3,3 - 3,191,CAN,3:11
Action shot - Saved,7.0,5,3,CAN,2.0,RABIE L,3,3 - 3,164,RSA,2:44
Centre shot - Goal,4.0,5,4,CAN,2.0,CONSTANTIN-BICARI,3,4 - 3,135,CAN,2:15
Turnover foul,11.0,5,4,CAN,2.0,MOLYNEUX N,3,4 - 3,117,RSA,1:57
Steal,4.0,5,4,CAN,2.0,CONSTANTIN-BICARI,3,4 - 3,117,CAN,1:57
Counter attack - Goal,4.0,5,5,CAN,2.0,CONSTANTIN-BICARI,3,5 - 3,110,CAN,1:50
20 sec. exclusion in field,9.0,5,5,CAN,2.0,RADOJCIC D,3,5 - 3,94,CAN,1:34
Extra player shot - Missed,10.0,5,5,CAN,2.0,le ROUX P,3,5 - 3,76,RSA,1:16
5m shot - Missed,11.0,5,5,CAN,2.0,TORAKIS G,3,5 - 3,65,CAN,1:05
5m shot - Saved,7.0,5,5,CAN,4.0,RABIE L,3,5 - 3,264,RSA,4:24
Turnover foul,7.0,5,5,CAN,4.0,RABIE L,3,5 - 3,252,RSA,4:12
Steal,10.0,5,5,CAN,4.0,SOLEIMANIPAK A,3,5 - 3,252,CAN,4:12
Time-Out,,5,5,CAN,4.0,,3,5 - 3,252,CAN,4:12
Goalkeeper substitution,13.0,5,5,CAN,4.0,MTHEMBU T,3,5 - 3,252,RSA,4:12
Turnover foul,4.0,5,5,CAN,4.0,CONSTANTIN-BICARI,3,5 - 3,227,CAN,3:47
20 sec. exclusion in field,7.0,5,5,CAN,4.0,D'SOUZA R,3,5 - 3,210,CAN,3:30
Action shot - Saved,8.0,5,5,CAN,4.0,RODDA N,3,5 - 3,187,RSA,3:07
20 sec. exclusion in centre,11.0,5,5,CAN,4.0,TORAKIS G,3,5 - 3,179,CAN,2:59
Extra player shot - Goal,2.0,5,9,CAN,4.0,le ROUX E,5,9 - 5,165,RSA,2:45
Time-Out,,5,9,CAN,2.0,,5,9 - 5,64,RSA,1:04
20 sec. exclusion in centre,6.0,5,9,CAN,2.0,ROBINSON S,5,9 - 5,43,CAN,0:43
Centre shot - Post,8.0,5,9,CAN,2.0,RODDA N,5,9 - 5,16,RSA,0:16
Turnover foul,10.0,5,9,CAN,2.0,SOLEIMANIPAK A,5,9 - 5,1,CAN,0:01
Steal,5.0,5,9,CAN,2.0,BROWN C,5,9 - 5,1,RSA,0:01
Starting goalkeeper,1.0,5,9,CAN,3.0,RADENOVIC M,5,9 - 5,480,CAN,8:00
Starting goalkeeper,1.0,5,9,CAN,3.0,LEWIS J,5,9 - 5,480,RSA,8:00
Sprint won possession,10.0,5,9,CAN,3.0,SOLEIMANIPAK A,5,9 - 5,480,CAN,8:00
Turnover foul,9.0,5,9,CAN,3.0,RADOJCIC D,5,9 - 5,459,CAN,7:39
Steal,11.0,5,9,CAN,3.0,MOLYNEUX N,5,9 - 5,459,RSA,7:39
5m shot - Saved,2.0,5,9,CAN,3.0,le ROUX E,5,9 - 5,431,RSA,7:11
20 sec. exclusion in field,5.0,5,9,CAN,3.0,BROWN C,5,9 - 5,409,RSA,6:49
Extra player shot - Goal,9.0,5,6,CAN,3.0,RADOJCIC D,3,6 - 3,401,CAN,6:41
20 sec. exclusion in field,5.0,5,6,CAN,3.0,HALAJIAN M,3,6 - 3,389,CAN,6:29
20 sec. exclusion in field,6.0,5,6,CAN,3.0,ROBINSON S,3,6 - 3,367,CAN,6:07
Extra player shot - Post,8.0,5,6,CAN,3.0,RODDA N,3,6 - 3,353,RSA,5:53
Centre shot - Saved,4.0,5,6,CAN,3.0,CONSTANTIN-BICARI,3,6 - 3,333,CAN,5:33
5m shot - Saved,4.0,5,6,CAN,3.0,BADENHORST N,3,6 - 3,303,RSA,5:03
20 sec. exclusion in centre,4.0,5,6,CAN,3.0,BADENHORST N,3,6 - 3,278,RSA,4:38
Turnover foul,10.0,5,6,CAN,3.0,SOLEIMANIPAK A,3,6 - 3,274,CAN,4:34
Turnover foul,11.0,5,6,CAN,3.0,MOLYNEUX N,3,6 - 3,261,RSA,4:21
Steal,5.0,5,6,CAN,3.0,HALAJIAN M,3,6 - 3,261,CAN,4:21
Counter attack - Saved,4.0,5,6,CAN,3.0,CONSTANTIN-BICARI,3,6 - 3,248,CAN,4:08
Turnover foul,2.0,5,6,CAN,3.0,le ROUX E,3,6 - 3,225,RSA,3:45
Steal,7.0,5,6,CAN,3.0,D'SOUZA R,3,6 - 3,225,CAN,3:45
Action shot - Saved,4.0,5,6,CAN,3.0,CONSTANTIN-BICARI,3,6 - 3,193,CAN,3:13
Action shot - Saved,5.0,5,6,CAN,3.0,HALAJIAN M,3,6 - 3,174,CAN,2:54
Centre shot - Saved,4.0,5,6,CAN,3.0,CONSTANTIN-BICARI,3,6 - 3,155,CAN,2:35
20 sec. exclusion in centre,6.0,5,6,CAN,3.0,de CARVALHO J,3,6 - 3,144,RSA,2:24
Exclusion with substitution,6.0,5,6,CAN,3.0,de CARVALHO J,3,6 - 3,144,RSA,2:24
Time-Out,,5,6,CAN,3.0,,3,6 - 3,144,CAN,2:24
Extra player shot - Goal,7.0,5,7,CAN,3.0,D'SOUZA R,3,7 - 3,131,CAN,2:11
Turnover foul,10.0,5,7,CAN,3.0,le ROUX P,3,7 - 3,118,RSA,1:58
Steal,8.0,5,7,CAN,3.0,LAPINS D,3,7 - 3,118,CAN,1:58
Double exclusion,2.0,5,7,CAN,3.0,le ROUX E,3,7 - 3,109,RSA,1:49
Double exclusion,7.0,5,7,CAN,3.0,D'SOUZA R,3,7 - 3,109,CAN,1:49
Turnover foul,8.0,5,7,CAN,3.0,LAPINS D,3,7 - 3,99,CAN,1:39
Turnover foul,3.0,5,7,CAN,3.0,CARD D,3,7 - 3,76,RSA,1:16
Action shot - Saved,7.0,5,7,CAN,3.0,D'SOUZA R,3,7 - 3,51,CAN,0:51
Time-Out,,5,7,CAN,3.0,,3,7 - 3,51,RSA,0:51
Turnover foul,7.0,5,7,CAN,3.0,RABIE L,3,7 - 3,45,RSA,0:45
Steal,11.0,5,7,CAN,3.0,TORAKIS G,3,7 - 3,45,CAN,0:45
Action shot - Saved,11.0,5,7,CAN,3.0,TORAKIS G,3,7 - 3,29,CAN,0:29
20 sec. exclusion in field,6.0,5,7,CAN,3.0,ROBINSON S,3,7 - 3,14,CAN,0:14
Exclusion with substitution,6.0,5,7,CAN,3.0,ROBINSON S,3,7 - 3,14,CAN,0:14
Extra player shot - Goal,9.0,5,7,CAN,3.0,WHYTE D,4,7 - 4,1,RSA,0:01
Starting goalkeeper,1.0,5,7,CAN,4.0,RADENOVIC M,4,7 - 4,480,CAN,8:00
Starting goalkeeper,1.0,5,7,CAN,4.0,LEWIS J,4,7 - 4,480,RSA,8:00
Sprint won possession,10.0,5,7,CAN,4.0,SOLEIMANIPAK A,4,7 - 4,480,CAN,8:00
20 sec. exclusion in centre,7.0,5,7,CAN,4.0,RABIE L,4,7 - 4,455,RSA,7:35
Extra player shot - Post,8.0,5,7,CAN,4.0,LAPINS D,4,7 - 4,430,CAN,7:10
Centre shot - Goal,4.0,5,8,CAN,4.0,CONSTANTIN-BICARI,4,8 - 4,418,CAN,6:58
Turnover foul,10.0,5,8,CAN,4.0,le ROUX P,4,8 - 4,399,RSA,6:39
Steal,9.0,5,8,CAN,4.0,RADOJCIC D,4,8 - 4,399,CAN,6:39
Action shot - Goal,10.0,5,9,CAN,4.0,SOLEIMANIPAK A,4,9 - 4,372,CAN,6:12
Penalty foul,10.0,5,9,CAN,4.0,SOLEIMANIPAK A,4,9 - 4,347,CAN,5:47
Penalty shot - Saved,10.0,5,9,CAN,4.0,le ROUX P,4,9 - 4,347,RSA,5:47
Action shot - Missed,12.0,5,9,CAN,4.0,THUMWOOD D,4,9 - 4,322,CAN,5:22
Turnover foul,9.0,5,9,CAN,4.0,WHYTE D,4,9 - 4,307,RSA,5:07
Steal,4.0,5,9,CAN,4.0,CONSTANTIN-BICARI,4,9 - 4,307,CAN,5:07
Action shot - Missed,4.0,5,9,CAN,4.0,CONSTANTIN-BICARI,4,9 - 4,280,CAN,4:40
5m shot - Missed,11.0,5,9,CAN,4.0,TORAKIS G,4,9 - 4,140,CAN,2:20
Turnover foul,10.0,5,9,CAN,4.0,le ROUX P,4,9 - 4,122,RSA,2:02
Turnover foul,7.0,5,9,CAN,4.0,D'SOUZA R,4,9 - 4,119,CAN,1:59
20 sec. exclusion in field,8.0,5,9,CAN,4.0,LAPINS D,4,9 - 4,118,CAN,1:58
Action shot - Saved,12.0,5,9,CAN,4.0,OLVER R,4,9 - 4,89,RSA,1:29
5m shot - Missed,5.0,5,9,CAN,4.0,HALAJIAN M,4,9 - 4,63,CAN,1:03
Centre shot - Goal,3.0,5,9,CAN,4.0,CARD D,6,9 - 6,47,RSA,0:47
5m shot - Missed,11.0,5,9,CAN,4.0,TORAKIS G,6,9 - 6,18,CAN,0:18
5m shot - Post,5.0,5,9,CAN,4.0,BROWN C,6,9 - 6,3,RSA,0:03
