Action,Cap,GRE,Game,Opponent,Opponent name,Period,Player,Score,Seconds,Team,Time
Starting goalkeeper,1.0,0,1,0,MNE,1.0,TSALKANIS K,0 - 0,480,GRE,8:00
Starting goalkeeper,13.0,0,1,0,MNE,1.0,SCEPANOVIC M,0 - 0,480,MNE,8:00
Sprint won possession,2.0,0,1,0,MNE,1.0,MYLONAKIS E,0 - 0,480,GRE,8:00
Turnover foul,9.0,0,1,0,MNE,1.0,MOURIKIS K,0 - 0,460,GRE,7:40
20 sec. exclusion in centre,9.0,0,1,0,MNE,1.0,MOURIKIS K,0 - 0,443,GRE,7:23
Extra player shot - Post,3.0,0,1,0,MNE,1.0,PASKOVIC V,0 - 0,427,MNE,7:07
Turnover foul,9.0,0,1,0,MNE,1.0,MOURIKIS K,0 - 0,399,GRE,6:39
Turnover foul,9.0,0,1,0,MNE,1.0,IVOVIC A,0 - 0,370,MNE,6:10
Steal,8.0,0,1,0,MNE,1.0,DELAKAS E,0 - 0,370,GRE,6:10
5m shot - Saved,7.0,0,1,0,MNE,1.0,AFROUDAKIS C,0 - 0,342,GRE,5:42
Turnover foul,7.0,0,1,0,MNE,1.0,JANOVIC M,0 - 0,313,MNE,5:13
Steal,2.0,0,1,0,MNE,1.0,MYLONAKIS E,0 - 0,313,GRE,5:13
Turnover foul,9.0,0,1,0,MNE,1.0,MOURIKIS K,0 - 0,285,GRE,4:45
Steal,7.0,0,1,0,MNE,1.0,JANOVIC M,0 - 0,285,MNE,4:45
20 sec. exclusion in field,12.0,0,1,0,MNE,1.0,VLACHOPOULOS A,0 - 0,265,GRE,4:25
Turnover foul,4.0,0,1,0,MNE,1.0,PETROVIC A,0 - 0,241,MNE,4:01
Steal,8.0,0,1,0,MNE,1.0,DELAKAS E,0 - 0,241,GRE,4:01
20 sec. exclusion in centre,9.0,0,1,0,MNE,1.0,IVOVIC A,0 - 0,225,MNE,3:45
Action shot - Blocked,5.0,0,1,0,MNE,1.0,FOUNTOULIS I,0 - 0,198,GRE,3:18
Turnover foul,11.0,0,1,0,MNE,1.0,KLIKOVAK F,0 - 0,184,MNE,3:04
Turnover foul,7.0,0,1,0,MNE,1.0,AFROUDAKIS C,0 - 0,173,GRE,2:53
Steal,13.0,0,1,0,MNE,1.0,SCEPANOVIC M,0 - 0,173,MNE,2:53
Turnover foul,5.0,0,1,0,MNE,1.0,BRGULJAN D,0 - 0,145,MNE,2:25
Steal,12.0,0,1,0,MNE,1.0,VLACHOPOULOS A,0 - 0,145,GRE,2:25
Turnover foul,7.0,0,1,0,MNE,1.0,AFROUDAKIS C,0 - 0,115,GRE,1:55
Action shot - Missed,2.0,0,1,0,MNE,1.0,BRGULJAN D,0 - 0,103,MNE,1:43
20 sec. exclusion in centre,4.0,0,1,0,MNE,1.0,PETROVIC A,0 - 0,92,MNE,1:32
Turnover foul,12.0,0,1,0,MNE,1.0,VLACHOPOULOS A,0 - 0,74,GRE,1:14
Steal,2.0,0,1,0,MNE,1.0,BRGULJAN D,0 - 0,74,MNE,1:14
Turnover foul,7.0,0,1,0,MNE,1.0,JANOVIC M,0 - 0,49,MNE,0:49
Steal,2.0,0,1,0,MNE,1.0,MYLONAKIS E,0 - 0,49,GRE,0:49
Turnover foul,7.0,0,1,0,MNE,1.0,AFROUDAKIS C,0 - 0,22,GRE,0:22
20 sec. exclusion in centre,7.0,0,1,0,MNE,1.0,AFROUDAKIS C,0 - 0,6,GRE,0:06
Extra player shot - Post,3.0,0,1,0,MNE,1.0,PASKOVIC V,0 - 0,1,MNE,0:01
Starting goalkeeper,1.0,0,1,0,MNE,2.0,TSALKANIS K,0 - 0,480,GRE,8:00
Starting goalkeeper,13.0,0,1,0,MNE,2.0,SCEPANOVIC M,0 - 0,480,MNE,8:00
Sprint won possession,2.0,0,1,0,MNE,2.0,BRGULJAN D,0 - 0,480,MNE,8:00
Turnover foul,2.0,0,1,0,MNE,2.0,BRGULJAN D,0 - 0,451,MNE,7:31
Steal,12.0,0,1,0,MNE,2.0,VLACHOPOULOS A,0 - 0,451,GRE,7:31
Turnover foul,6.0,0,1,0,MNE,2.0,PONTIKEAS K,0 - 0,441,GRE,7:21
Steal,2.0,0,1,0,MNE,2.0,BRGULJAN D,0 - 0,441,MNE,7:21
Turnover foul,8.0,0,1,0,MNE,2.0,JANOVIC N,0 - 0,415,MNE,6:55
Steal,7.0,0,1,0,MNE,2.0,AFROUDAKIS C,0 - 0,415,GRE,6:55
Turnover foul,10.0,0,1,0,MNE,2.0,KOLOMVOS C,0 - 0,392,GRE,6:32
Steal,13.0,0,1,0,MNE,2.0,SCEPANOVIC M,0 - 0,392,MNE,6:32
5m shot - Missed,11.0,0,1,0,MNE,2.0,KLIKOVAK F,0 - 0,365,MNE,6:05
Turnover foul,10.0,0,1,0,MNE,2.0,KOLOMVOS C,0 - 0,354,GRE,5:54
5m shot - Saved,5.0,0,1,0,MNE,2.0,BRGULJAN D,0 - 0,326,MNE,5:26
20 sec. exclusion in field,5.0,0,1,0,MNE,2.0,BRGULJAN D,0 - 0,323,MNE,5:23
Extra player shot - Goal,10.0,1,1,0,MNE,2.0,KOLOMVOS C,0 - 1,304,GRE,5:04
Action shot - Saved,6.0,1,1,0,MNE,2.0,CROUSILLAT U,0 - 1,275,MNE,4:35
20 sec. exclusion in centre,6.0,1,1,0,MNE,2.0,PONTIKEAS K,0 - 1,226,GRE,3:46
Extra player shot - Saved,7.0,1,1,0,MNE,2.0,JANOVIC M,0 - 1,206,MNE,3:26
20 sec. exclusion in centre,8.0,1,1,0,MNE,2.0,JANOVIC N,0 - 1,181,MNE,3:01
Extra player shot - Goal,2.0,2,1,0,MNE,2.0,MYLONAKIS E,0 - 2,161,GRE,2:41
Turnover foul,7.0,2,1,0,MNE,2.0,JANOVIC M,0 - 2,142,MNE,2:22
Steal,2.0,2,1,0,MNE,2.0,MYLONAKIS E,0 - 2,142,GRE,2:22
20 sec. exclusion in centre,4.0,2,1,0,MNE,2.0,PETROVIC A,0 - 2,122,MNE,2:02
Centre shot - Goal,8.0,3,1,0,MNE,2.0,DELAKAS E,0 - 3,97,GRE,1:37
Time-Out,,3,1,0,MNE,2.0,,0 - 3,97,MNE,1:37
Turnover foul,11.0,3,1,0,MNE,2.0,KLIKOVAK F,0 - 3,71,MNE,1:11
Steal,8.0,3,1,0,MNE,2.0,DELAKAS E,0 - 3,71,GRE,1:11
20 sec. exclusion in field,2.0,3,1,0,MNE,2.0,BRGULJAN D,0 - 3,57,MNE,0:57
Extra player shot - Saved,11.0,3,1,0,MNE,2.0,GOUNAS A,0 - 3,36,GRE,0:36
Turnover foul,3.0,3,1,0,MNE,2.0,PASKOVIC V,0 - 3,5,MNE,0:05
Starting goalkeeper,1.0,3,1,0,MNE,3.0,TSALKANIS K,0 - 3,480,GRE,8:00
Starting goalkeeper,13.0,3,1,0,MNE,3.0,SCEPANOVIC M,0 - 3,480,MNE,8:00
Sprint won possession,3.0,3,1,0,MNE,3.0,PASKOVIC V,0 - 3,480,MNE,8:00
20 sec. exclusion in centre,8.0,3,1,0,MNE,3.0,DELAKAS E,0 - 3,464,GRE,7:44
Turnover foul,9.0,3,1,0,MNE,3.0,IVOVIC A,0 - 3,439,MNE,7:19
Steal,12.0,3,1,0,MNE,3.0,VLACHOPOULOS A,0 - 3,439,GRE,7:19
Turnover foul,2.0,3,1,0,MNE,3.0,MYLONAKIS E,0 - 3,425,GRE,7:05
Action shot - Saved,9.0,3,1,0,MNE,3.0,IVOVIC A,0 - 3,396,MNE,6:36
20 sec. exclusion in field,12.0,3,1,0,MNE,3.0,JOKIC P,0 - 3,379,MNE,6:19
Extra player shot - Missed,9.0,3,1,0,MNE,3.0,MOURIKIS K,0 - 3,365,GRE,6:05
20 sec. exclusion in field,6.0,3,1,0,MNE,3.0,PONTIKEAS K,0 - 3,345,GRE,5:45
Turnover foul,7.0,3,1,0,MNE,3.0,JANOVIC M,0 - 3,327,MNE,5:27
Action shot - Missed,7.0,3,1,0,MNE,3.0,JANOVIC M,0 - 3,298,MNE,4:58
20 sec. exclusion in field,7.0,3,1,0,MNE,3.0,JANOVIC M,0 - 3,297,MNE,4:57
Time-Out,,3,1,0,MNE,3.0,,0 - 3,297,GRE,4:57
Extra player shot - Saved,8.0,3,1,0,MNE,3.0,DELAKAS E,0 - 3,278,GRE,4:38
Centre shot - Missed,10.0,3,1,0,MNE,3.0,KOLOMVOS C,0 - 3,260,GRE,4:20
Action shot - Post,5.0,3,1,0,MNE,3.0,BRGULJAN D,0 - 3,240,MNE,4:00
Centre shot - Missed,10.0,3,1,0,MNE,3.0,KOLOMVOS C,0 - 3,229,GRE,3:49
Turnover foul,3.0,3,1,0,MNE,3.0,PASKOVIC V,0 - 3,171,MNE,2:51
20 sec. exclusion in field,8.0,3,1,0,MNE,3.0,JANOVIC N,0 - 3,170,MNE,2:50
Action shot - Goal,5.0,4,1,0,MNE,3.0,FOUNTOULIS I,0 - 4,147,GRE,2:27
Action shot - Saved,3.0,4,1,0,MNE,3.0,PASKOVIC V,0 - 4,121,MNE,2:01
20 sec. exclusion in centre,6.0,4,1,0,MNE,3.0,CROUSILLAT U,0 - 4,106,MNE,1:46
Turnover foul,5.0,4,1,0,MNE,3.0,FOUNTOULIS I,0 - 4,89,GRE,1:29
Steal,2.0,4,1,0,MNE,3.0,BRGULJAN D,0 - 4,89,MNE,1:29
Penalty foul,12.0,4,1,0,MNE,3.0,VLACHOPOULOS A,0 - 4,74,GRE,1:14
Penalty shot - Goal,9.0,4,1,1,MNE,3.0,IVOVIC A,1 - 4,74,MNE,1:14
20 sec. exclusion in field,5.0,4,1,1,MNE,3.0,BRGULJAN D,1 - 4,53,MNE,0:53
Action shot - Goal,2.0,5,1,1,MNE,3.0,MYLONAKIS E,1 - 5,26,GRE,0:26
Turnover foul,10.0,5,1,1,MNE,3.0,MISIC S,1 - 5,2,MNE,0:02
Steal,7.0,5,1,1,MNE,3.0,AFROUDAKIS C,1 - 5,2,GRE,0:02
Starting goalkeeper,13.0,5,1,1,MNE,4.0,SCEPANOVIC M,1 - 5,480,MNE,8:00
Starting goalkeeper,1.0,5,1,1,MNE,4.0,TSALKANIS K,1 - 5,480,GRE,8:00
Sprint won possession,6.0,5,1,1,MNE,4.0,CROUSILLAT U,1 - 5,480,MNE,8:00
Action shot - Post,6.0,5,1,1,MNE,4.0,CROUSILLAT U,1 - 5,450,MNE,7:30
Action shot - Saved,9.0,5,1,1,MNE,4.0,IVOVIC A,1 - 5,438,MNE,7:18
20 sec. exclusion in centre,4.0,5,1,1,MNE,4.0,PETROVIC A,1 - 5,415,MNE,6:55
Exclusion with substitution,4.0,5,1,1,MNE,4.0,PETROVIC A,1 - 5,415,MNE,6:55
Extra player shot - Goal,2.0,6,1,1,MNE,4.0,MYLONAKIS E,1 - 6,414,GRE,6:54
20 sec. exclusion in centre,8.0,6,1,1,MNE,4.0,DELAKAS E,1 - 6,396,GRE,6:36
Extra player shot - Saved,6.0,6,1,1,MNE,4.0,CROUSILLAT U,1 - 6,381,MNE,6:21
Action shot - Saved,6.0,6,1,1,MNE,4.0,CROUSILLAT U,1 - 6,339,MNE,5:39
5m shot - Blocked,11.0,6,1,1,MNE,4.0,GOUNAS A,1 - 6,311,GRE,5:11
Action shot - Goal,9.0,6,1,2,MNE,4.0,IVOVIC A,2 - 6,276,MNE,4:36
Turnover foul,9.0,6,1,2,MNE,4.0,MOURIKIS K,2 - 6,245,GRE,4:05
Steal,2.0,6,1,2,MNE,4.0,BRGULJAN D,2 - 6,245,MNE,4:05
Action shot - Blocked,8.0,6,1,2,MNE,4.0,JANOVIC N,2 - 6,219,MNE,3:39
5m shot - Blocked,8.0,6,1,2,MNE,4.0,DELAKAS E,2 - 6,191,GRE,3:11
Time-Out,,6,1,2,MNE,4.0,,2 - 6,177,MNE,2:57
Action shot - Saved,7.0,6,1,2,MNE,4.0,JANOVIC M,2 - 6,161,MNE,2:41
20 sec. exclusion in field,5.0,6,1,2,MNE,4.0,FOUNTOULIS I,2 - 6,126,GRE,2:06
