Action,Cap,GRE,Game,Opponent,Opponent name,Period,Player,Score,Seconds,Team,Time
Extra player shot - Blocked,10.0,3,7,6,SRB,2.0,FILIPOVIC F,3 - 6,223,SRB,3:43
5m shot - Saved,4.0,3,7,6,SRB,2.0,DERVISIS G,3 - 6,197,GRE,3:17
Time-Out,,3,7,6,SRB,2.0,,3 - 6,197,SRB,3:17
20 sec. exclusion in field,5.0,3,7,6,SRB,2.0,FOUNTOULIS I,3 - 6,186,GRE,3:06
Action shot - Saved,2.0,3,7,6,SRB,2.0,MANDIC D,3 - 6,163,SRB,2:43
Turnover foul,10.0,3,7,6,SRB,2.0,KOLOMVOS C,3 - 6,139,GRE,2:19
Steal,1.0,3,7,6,SRB,2.0,PIJETLOVIC G,3 - 6,139,SRB,2:19
5m shot - Goal,5.0,3,7,7,SRB,2.0,CUK M,3 - 7,118,SRB,1:58
20 sec. exclusion in centre,2.0,3,7,7,SRB,2.0,MANDIC D,3 - 7,99,SRB,1:39
Extra player shot - Goal,2.0,4,7,7,SRB,2.0,GENIDOUNIAS K,4 - 7,81,GRE,1:21
Turnover foul,6.0,4,7,7,SRB,2.0,PIJETLOVIC D,4 - 7,65,SRB,1:05
Time-Out,,4,7,7,SRB,2.0,,4 - 7,64,GRE,1:04
20 sec. exclusion in centre,4.0,4,7,7,SRB,2.0,RANDELOVIC S,4 - 7,43,SRB,0:43
Extra player shot - Missed,4.0,4,7,7,SRB,2.0,DERVISIS G,4 - 7,23,GRE,0:23
Action shot - Saved,10.0,4,7,7,SRB,2.0,FILIPOVIC F,4 - 7,5,SRB,0:05
5m shot - Saved,4.0,4,7,7,SRB,2.0,DERVISIS G,4 - 7,1,GRE,0:01
5m shot - Saved,5.0,4,7,7,SRB,4.0,FOUNTOULIS I,4 - 7,8,GRE,0:08
Starting goalkeeper,1.0,4,7,7,SRB,3.0,FLEGKAS K,4 - 7,480,GRE,8:00
Starting goalkeeper,1.0,4,7,7,SRB,3.0,PIJETLOVIC G,4 - 7,480,SRB,8:00
Sprint won possession,3.0,4,7,7,SRB,3.0,RASOVIC V,4 - 7,480,SRB,8:00
20 sec. exclusion in field,2.0,4,7,7,SRB,3.0,GENIDOUNIAS K,4 - 7,464,GRE,7:44
Action shot - Goal,3.0,4,7,8,SRB,3.0,RASOVIC V,4 - 8,436,SRB,7:16
Action shot - Saved,6.0,4,7,8,SRB,3.0,KAPOTSIS M,4 - 8,409,GRE,6:49
Penalty foul,8.0,4,7,8,SRB,3.0,ALEKSIC M,4 - 8,393,SRB,6:33
Penalty shot - Goal,5.0,5,7,8,SRB,3.0,FOUNTOULIS I,5 - 8,393,GRE,6:33
20 sec. exclusion in field,6.0,5,7,8,SRB,3.0,KAPOTSIS M,5 - 8,370,GRE,6:10
Extra player shot - Missed,2.0,5,7,8,SRB,3.0,MANDIC D,5 - 8,353,SRB,5:53
5m shot - Post,5.0,5,7,8,SRB,3.0,FOUNTOULIS I,5 - 8,324,GRE,5:24
Turnover foul,6.0,5,7,8,SRB,3.0,PIJETLOVIC D,5 - 8,303,SRB,5:03
Turnover foul,10.0,5,7,8,SRB,3.0,KOLOMVOS C,5 - 8,276,GRE,4:36
Steal,6.0,5,7,8,SRB,3.0,PIJETLOVIC D,5 - 8,276,SRB,4:36
Time-Out,,5,7,8,SRB,3.0,,5 - 8,275,SRB,4:35
Action shot - Saved,3.0,5,7,8,SRB,3.0,RASOVIC V,5 - 8,251,SRB,4:11
20 sec. exclusion in field,3.0,5,7,8,SRB,3.0,RASOVIC V,5 - 8,249,SRB,4:09
Time-Out,,5,7,8,SRB,3.0,,5 - 8,249,GRE,4:09
Extra player shot - Saved,10.0,5,7,8,SRB,3.0,KOLOMVOS C,5 - 8,249,GRE,4:09
Extra player shot - Goal,3.0,6,7,8,SRB,3.0,DELAKAS E,6 - 8,236,GRE,3:56
20 sec. exclusion in centre,3.0,6,7,8,SRB,3.0,DELAKAS E,6 - 8,217,GRE,3:37
Action shot - Goal,10.0,6,7,9,SRB,3.0,FILIPOVIC F,6 - 9,196,SRB,3:16
20 sec. exclusion in field,6.0,6,7,9,SRB,3.0,PIJETLOVIC D,6 - 9,169,SRB,2:49
Centre shot - Goal,7.0,7,7,9,SRB,3.0,PONTIKEAS K,7 - 9,146,GRE,2:26
5m shot - Saved,11.0,7,7,9,SRB,3.0,PRLAINOVIC A,7 - 9,130,SRB,2:10
20 sec. exclusion in centre,9.0,7,7,9,SRB,3.0,JAKSIC N,7 - 9,110,SRB,1:50
Exclusion with substitution,9.0,7,7,9,SRB,3.0,JAKSIC N,7 - 9,110,SRB,1:50
5m shot - Post,2.0,7,7,9,SRB,3.0,GENIDOUNIAS K,7 - 9,81,GRE,1:21
Action shot - Saved,10.0,7,7,9,SRB,3.0,FILIPOVIC F,7 - 9,53,SRB,0:53
20 sec. exclusion in centre,7.0,7,7,9,SRB,3.0,PONTIKEAS K,7 - 9,26,GRE,0:26
Extra player shot - Goal,4.0,7,7,10,SRB,3.0,RANDELOVIC S,7 - 10,7,SRB,0:07
5m shot - Saved,5.0,7,7,10,SRB,3.0,FOUNTOULIS I,7 - 10,1,GRE,0:01
Starting goalkeeper,1.0,7,7,10,SRB,4.0,FLEGKAS K,7 - 10,480,GRE,8:00
Starting goalkeeper,1.0,7,7,10,SRB,4.0,PIJETLOVIC G,7 - 10,480,SRB,8:00
Sprint won possession,5.0,7,7,10,SRB,4.0,CUK M,7 - 10,480,SRB,8:00
20 sec. exclusion in centre,4.0,7,7,10,SRB,4.0,DERVISIS G,7 - 10,461,GRE,7:41
Extra player shot - Goal,11.0,7,7,11,SRB,4.0,PRLAINOVIC A,7 - 11,443,SRB,7:23
Action shot - Post,5.0,7,7,11,SRB,4.0,FOUNTOULIS I,7 - 11,419,GRE,6:59
Double exclusion,11.0,7,7,11,SRB,4.0,GOUNAS A,7 - 11,399,GRE,6:39
Double exclusion,10.0,7,7,11,SRB,4.0,FILIPOVIC F,7 - 11,399,SRB,6:39
Action shot - Blocked,11.0,7,7,11,SRB,4.0,GOUNAS A,7 - 11,356,GRE,5:56
20 sec. exclusion in centre,4.0,7,7,11,SRB,4.0,RANDELOVIC S,7 - 11,350,SRB,5:50
Exclusion with substitution,4.0,7,7,11,SRB,4.0,RANDELOVIC S,7 - 11,350,SRB,5:50
Extra player shot - Blocked,11.0,7,7,11,SRB,4.0,GOUNAS A,7 - 11,342,GRE,5:42
Turnover foul,8.0,7,7,11,SRB,4.0,ALEKSIC M,7 - 11,319,SRB,5:19
Steal,4.0,7,7,11,SRB,4.0,DERVISIS G,7 - 11,319,GRE,5:19
Action shot - Goal,12.0,8,7,11,SRB,4.0,VLACHOPOULOS A,8 - 11,291,GRE,4:51
20 sec. exclusion in centre,3.0,8,7,11,SRB,4.0,DELAKAS E,8 - 11,267,GRE,4:27
Exclusion with substitution,3.0,8,7,11,SRB,4.0,DELAKAS E,8 - 11,267,GRE,4:27
Action shot - Saved,11.0,8,7,11,SRB,4.0,PRLAINOVIC A,8 - 11,244,SRB,4:04
Turnover foul,9.0,8,7,11,SRB,4.0,MOURIKIS K,8 - 11,216,GRE,3:36
Steal,10.0,8,7,11,SRB,4.0,FILIPOVIC F,8 - 11,216,SRB,3:36
5m shot - Saved,6.0,8,7,11,SRB,4.0,PIJETLOVIC D,8 - 11,187,SRB,3:07
Action shot - Saved,6.0,8,7,11,SRB,4.0,KAPOTSIS M,8 - 11,158,GRE,2:38
5m shot - Blocked,12.0,8,7,11,SRB,4.0,MITROVIC S,8 - 11,129,SRB,2:09
5m shot - Blocked,2.0,8,7,11,SRB,4.0,GENIDOUNIAS K,8 - 11,101,GRE,1:41
Time-Out,,8,7,11,SRB,4.0,,8 - 11,99,SRB,1:39
5m shot - Missed,10.0,8,7,11,SRB,4.0,FILIPOVIC F,8 - 11,74,SRB,1:14
Action shot - Post,12.0,8,7,11,SRB,4.0,VLACHOPOULOS A,8 - 11,49,GRE,0:49
5m shot - Missed,11.0,8,7,11,SRB,4.0,PRLAINOVIC A,8 - 11,23,SRB,0:23
Time-Out,,8,7,11,SRB,4.0,,8 - 11,23,GRE,0:23
