Action,Cap,Game,HUN,Opponent,Opponent name,Period,Player,Score,Seconds,Team,Time
20 sec. exclusion in centre,10.0,5,6,1,NED,2.0,GENEE D,1 - 6,142,NED,2:22
Time-Out,,5,6,1,NED,2.0,,1 - 6,142,HUN,2:22
Action shot - Saved,10.0,5,6,1,NED,4.0,GENEE D,1 - 6,171,NED,2:51
Turnover foul,1.0,5,6,1,NED,4.0,BOLONYAI F,1 - 6,165,HUN,2:45
Steal,7.0,5,6,1,NED,4.0,van BELKUM I,1 - 6,165,NED,2:45
20 sec. exclusion in centre,8.0,5,6,1,NED,4.0,KESZTHELYI R,1 - 6,145,HUN,2:25
Exclusion with substitution,8.0,5,6,1,NED,4.0,KESZTHELYI R,1 - 6,145,HUN,2:25
Extra player shot - Goal,11.0,5,9,7,NED,4.0,KLAASSEN L,7 - 9,140,NED,2:20
20 sec. exclusion in centre,2.0,5,9,7,NED,4.0,SMIT Y,7 - 9,121,NED,2:01
Extra player shot - Goal,12.0,5,10,7,NED,4.0,MENCZINGER K,7 - 10,101,HUN,1:41
Turnover foul,2.0,5,10,7,NED,4.0,SMIT Y,7 - 10,91,NED,1:31
Steal,3.0,5,10,7,NED,4.0,ANTAL D,7 - 10,91,HUN,1:31
5m shot - Missed,6.0,5,10,7,NED,4.0,TAKACS O,7 - 10,62,HUN,1:02
Extra player shot - Missed,8.0,5,10,7,NED,2.0,KESZTHELYI R,7 - 10,122,HUN,2:02
Turnover foul,4.0,5,10,7,NED,2.0,HAKHVERDIAN B,7 - 10,97,NED,1:37
Steal,10.0,5,10,7,NED,2.0,BUJKA B,7 - 10,97,HUN,1:37
Action shot - Saved,5.0,5,10,7,NED,2.0,SZUCS G,7 - 10,67,HUN,1:07
5m shot - Post,4.0,5,10,7,NED,2.0,HAKHVERDIAN B,7 - 10,49,NED,0:49
20 sec. exclusion in field,7.0,5,10,7,NED,2.0,van BELKUM I,7 - 10,25,NED,0:25
Extra player shot - Blocked,3.0,5,10,7,NED,2.0,ANTAL D,7 - 10,5,HUN,0:05
Action shot - Goal,8.0,5,7,1,NED,2.0,KESZTHELYI R,1 - 7,1,HUN,0:01
Starting goalkeeper,1.0,5,7,1,NED,3.0,van der MEIJDEN I,1 - 7,480,NED,8:00
Starting goalkeeper,1.0,5,7,1,NED,3.0,BOLONYAI F,1 - 7,480,HUN,8:00
Sprint won possession,4.0,5,7,1,NED,3.0,KISTELEKI D,1 - 7,480,HUN,8:00
Turnover foul,10.0,5,7,1,NED,3.0,BUJKA B,1 - 7,465,HUN,7:45
20 sec. exclusion in field,4.0,5,7,1,NED,3.0,KISTELEKI D,1 - 7,464,HUN,7:44
Extra player shot - Saved,2.0,5,7,1,NED,3.0,SMIT Y,1 - 7,450,NED,7:30
Turnover foul,6.0,5,7,1,NED,3.0,TAKACS O,1 - 7,421,HUN,7:01
Steal,2.0,5,7,1,NED,3.0,SMIT Y,1 - 7,421,NED,7:01
5m shot - Goal,11.0,5,7,2,NED,3.0,KLAASSEN L,2 - 7,400,NED,6:40
Turnover foul,10.0,5,7,2,NED,3.0,BUJKA B,2 - 7,379,HUN,6:19
20 sec. exclusion in field,10.0,5,7,2,NED,3.0,BUJKA B,2 - 7,374,HUN,6:14
Extra player shot - Missed,11.0,5,7,2,NED,3.0,KLAASSEN L,2 - 7,355,NED,5:55
20 sec. exclusion in field,2.0,5,7,2,NED,3.0,SMIT Y,2 - 7,337,NED,5:37
Extra player shot - Goal,3.0,5,8,2,NED,3.0,ANTAL D,2 - 8,321,HUN,5:21
Action shot - Saved,7.0,5,8,2,NED,3.0,van BELKUM I,2 - 8,295,NED,4:55
5m shot - Saved,12.0,5,8,2,NED,3.0,MENCZINGER K,2 - 8,275,HUN,4:35
Turnover foul,9.0,5,8,2,NED,3.0,SLAGTER C,2 - 8,266,NED,4:26
Steal,11.0,5,8,2,NED,3.0,GARDA K,2 - 8,266,HUN,4:26
Centre shot - Saved,9.0,5,8,2,NED,3.0,TOTH I,2 - 8,240,HUN,4:00
5m shot - Blocked,5.0,5,8,2,NED,3.0,van der SLOOT S,2 - 8,214,NED,3:34
Centre shot - Saved,2.0,5,8,2,NED,3.0,SMIT Y,2 - 8,204,NED,3:24
Turnover foul,9.0,5,8,2,NED,3.0,TOTH I,2 - 8,187,HUN,3:07
Steal,7.0,5,8,2,NED,3.0,van BELKUM I,2 - 8,187,NED,3:07
